hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm,radius_i_nm,radius_j_nm,coordination_i,coordination_j,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,Einc_x_real,Einc_x_imag,Einc_y_real,Einc_y_imag,Einc_z_real,Einc_z_imag,Escat_x_real,Escat_x_imag,Escat_y_real,Escat_y_imag,Escat_z_real,Escat_z_imag,Etotal_x_real,Etotal_x_imag,Etotal_y_real,Etotal_y_imag,Etotal_z_real,Etotal_z_imag,M2_inc,M2_scat,M2_total,M4,f_inc,f_scat,remote_classification
154,87,95,206.45655436832465,-79.57040175071023,2.2881504299093827,10.0,10.0,3,3,349.6767702662058,377.1893030218248,17,2.788283937652802e-18,0.0,0.0,0.0,0.0,0.0,-0.009445852886720773,0.00017478001799486323,0.005966959282194778,-0.0018537406073165005,0.0,0.0,-0.009445852886720769,0.00017478001799486323,0.005966959282194778,-0.0018537406073165005,0.0,0.0,7.774527316972615e-36,0.000128295642126846,0.00012829564212684595,1.645977178873973e-08,6.059852998970874e-32,1.0000000000000004,transition
155,87,123,203.49887351511813,-66.05998468194497,1.0891743032752714,10.0,10.0,3,2,355.3047830731747,371.7694581501379,17,7.511184466783449e-19,0.0,0.0,0.0,0.0,0.0,-0.0015492875062767257,0.008191014434921455,-0.005007959391735898,0.00932907317502616,0.0,0.0,-0.001549287506276725,0.008191014434921455,-0.005007959391735898,0.00932907317502616,0.0,0.0,5.641789209404896e-37,0.00018160427282446525,0.00018160427282446525,3.298011190810281e-08,3.106639024324128e-33,1.0,transition
156,88,114,77.99998168383172,-268.1419304927356,1.627886205129613,10.0,10.0,2,2,157.4154451191504,115.05005616133025,6,0.00027696741385718917,0.0,0.0,0.0,0.0,0.0,0.003769609293047891,-0.0013906493933535996,-0.038982987767502995,-0.010652769389385827,0.0,0.0,0.00404657670690508,-0.0013906493933535996,-0.038982987767502995,-0.010652769389385827,0.0,0.0,7.67109483387395e-08,0.0016492986909021918,0.0016514635197248254,2.7273317569819087e-06,4.645028329267693e-05,0.9986891452358607,transition
157,89,96,-48.243680011596574,-279.3079190816444,3.562644748490591,10.0,10.0,3,2,30.679639470235085,0.0,0,0.7326011851430176,0.0,0.0,0.0,0.0,0.0,0.06977347106536333,0.018226855306010863,1.9931219323277858,0.06998284245414627,0.0,0.0,0.802374656208381,0.018226855306010863,1.9931219323277858,0.06998284245414627,0.0,0.0,0.536704496472954,3.9826331908828636,4.621569942543872,21.358908733824972,0.11613034166860045,0.861748981492355,source
158,89,147,-54.09866034152142,-266.4210562701961,3.730348001051901,10.0,10.0,3,3,29.107491114711205,0.0,0,0.7557222721305553,0.0,0.0,0.0,0.0,0.0,2.3489711940139326,0.07013129221337706,-0.9019810841026182,-0.02920748079557068,0.0,0.0,3.104693466144488,0.07013129221337706,-0.9019810841026182,-0.02920748079557068,0.0,0.0,0.5711161525941691,6.337007021468117,10.45846286988115,109.37944560068264,0.054608039412646435,0.6059214533062764,source
159,90,94,33.84111294113431,-182.0831453154097,2.7369723913051693,10.0,10.0,4,4,150.44262250738427,12.171474125401215,1,0.0005631425632855176,0.0,0.0,0.0,0.0,0.0,0.03879041989499709,0.03961924535643816,-0.013956121588692687,-0.010879719955830938,0.0,0.0,0.03935356245828261,0.03961924535643816,-0.013956121588692687,-0.010879719955830938,0.0,0.0,3.171295465837832e-07,0.0033875229143595126,0.0034315291168872768,1.1775392080045173e-05,9.241639391113482e-05,0.9871759204049295,transition
160,90,101,36.24512040030696,-192.97090645664315,4.342948250802433,10.0,10.0,4,4,145.35482181044372,11.368486195652592,1,0.0009261532708845763,0.0,0.0,0.0,0.0,0.0,0.06121588697680839,0.021347692377707683,0.06447208442329916,0.021970758484195416,0.0,0.0,0.062142040247692966,0.021347692377707683,0.06447208442329916,0.021970758484195416,0.0,0.0,8.577598811701993e-07,0.008842472686466474,0.008956721034254989,8.022285168546576e-05,9.576717616744965e-05,0.9872444003389665,transition
161,91,104,206.06571617168564,-275.606450227446,2.8037476864170827,10.0,10.0,2,2,284.9560968377645,233.70092501427854,11,2.1991116234646914e-12,0.0,0.0,0.0,0.0,0.0,0.00084124764473432,-0.0007683154381885524,-0.007155527800984041,-0.008194300686480563,0.0,0.0,0.0008412476469334317,-0.0007683154381885524,-0.007155527800984041,-0.008194300686480563,0.0,0.0,4.836091932457511e-24,0.00011964614806344125,0.00011964614806714124,1.4315200747304286e-08,4.041995509745675e-20,0.9999999999690755,transition
162,92,145,183.37725940244724,-310.4233845370343,3.0786156212651328,10.0,10.0,2,3,263.760513101016,213.25423850782005,11,1.028018660997621e-10,0.0,0.0,0.0,0.0,0.0,0.003199796866840348,0.0014781225585403161,-0.011615867053033883,-0.012086816472191158,0.0,0.0,0.003199796969642214,0.0014781225585403161,-0.011615867053033883,-0.012086816472191158,0.0,0.0,1.0568223673593418e-20,0.0002934430461132967,0.0002934430467711869,8.610882169835699e-08,3.601456497224152e-17,0.9999999977580311,transition
163,93,106,113.49988339674007,-256.28580194474347,2.6239719303016678,10.0,10.0,2,2,194.00588190413103,117.42907784442477,6,3.947581901779605e-06,0.0,0.0,0.0,0.0,0.0,0.026104432509719635,0.018981833523799976,-0.026141637836278153,-0.019545424627993285,0.0,0.0,0.026108380091621416,0.018981833523799976,-0.026141637836278153,-0.019545424627993285,0.0,0.0,1.5583402871257887e-11,0.0021071602532314595,0.002107366367585526,4.440993007230615e-06,7.394728847795112e-09,0.9999021933930251,transition
164,94,101,25.130060997917035,-190.58387213303428,2.300008478232524,10.0,10.0,4,4,138.28688982362465,0.0,0,0.0017968140918370227,0.0,0.0,0.0,0.0,0.0,-0.02890537810472295,-0.006099256458553539,0.07863389651258447,0.003966060350113949,0.0,0.0,-0.02710856401288593,-0.006099256458553539,0.07863389651258447,0.003966060350113949,0.0,0.0,3.2285408806241046e-06,0.007071741128176796,0.006971094487640533,4.859615835561222e-05,0.00046313256639228984,1.0144377099915522,source
165,94,199,11.803086175815599,-179.0705808295789,1.881727902106551,10.0,10.0,4,4,136.97669576048492,0.0,0,0.002024328141686103,0.0,0.0,0.0,0.0,0.0,0.036891478444549534,0.0440280508940936,-0.01946343744675974,-0.005087137112136218,0.0,0.0,0.03891580658623564,0.0440280508940936,-0.01946343744675974,-0.005087137112136218,0.0,0.0,4.097904425222312e-06,0.0037041548085991623,0.0038576136290318004,1.4881182910891896e-05,0.001062290011208515,0.9602192352085935,source
166,95,103,226.05168915700335,-92.24035006326164,4.4708702744113005,10.0,10.0,3,3,358.99100931797193,400.52376032490366,18,3.1454641748952216e-19,0.0,0.0,0.0,0.0,0.0,-0.005885374914893249,8.126925784291412e-05,0.004470151602479383,6.916704391429512e-05,0.0,0.0,-0.005885374914893249,8.126925784291412e-05,0.004470151602479383,6.916704391429512e-05,0.0,0.0,9.893944875549277e-38,5.463128201023789e-05,5.463128201023789e-05,2.9845769740821417e-09,1.8110402156945822e-33,1.0,transition
167,95,154,226.29737717109043,-79.81710600393612,2.720383102708748,10.0,10.0,3,3,365.90732618065357,397.0316595471801,18,5.9963403807526e-20,0.0,0.0,0.0,0.0,0.0,-0.006938454809718596,0.008214280878796155,-0.004156811598208645,0.003440964013799011,0.0,0.0,-0.006938454809718596,0.008214280878796155,-0.004156811598208645,0.003440964013799011,0.0,0.0,3.595609796184423e-39,0.00014473588150952494,0.00014473588150952494,2.0948475396339242e-08,2.4842559831632346e-35,1.0,transition
168,96,176,-63.41787729553215,-296.58727948261514,3.4991930659693757,10.0,10.0,2,2,21.367188040242276,0.0,0,0.8599097450213267,0.0,0.0,0.0,0.0,0.0,1.6822326232744798,0.05922894055058435,1.9076787668882007,0.051469864348427506,0.0,0.0,2.5421423682958064,0.05922894055058435,1.9076787668882007,0.051469864348427506,0.0,0.0,0.739444769582643,6.475302090779815,10.107883312655487,102.16930506225926,0.07315525384595879,0.6406189991006791,source
169,97,98,432.42907352450425,-89.5904823863003,4.471159596851464,10.0,10.0,2,3,546.1834718246735,598.5069053743754,27,1.4831560103438465e-43,0.0,0.0,0.0,0.0,0.0,0.0003137938889272257,-0.00035521697698373604,-0.00040033836110231046,0.0014118529800319886,0.0,0.0,0.0003137938889272257,-0.00035521697698373604,-0.00040033836110231046,0.0014118529800319886,0.0,0.0,2.1997517510190763e-86,2.3782453460608266e-06,2.3782453460608266e-06,5.656050926059981e-12,9.249473586325332e-81,1.0,remote
170,98,113,445.3038617812728,-92.66026750724279,4.622701992916262,10.0,10.0,3,3,557.2038565444445,611.7426053311357,28,2.6633625295296596e-45,0.0,0.0,0.0,0.0,0.0,-0.0016660207164366572,-0.0014759445703312645,-0.001592234475791777,-0.0014378783319877683,0.0,0.0,-0.0016660207164366572,-0.0014759445703312645,-0.001592234475791777,-0.0014378783319877683,0.0,0.0,7.093499963702627e-90,9.556742125786296e-06,9.556742125786296e-06,9.133132005877838e-11,7.422508497495948e-85,1.0,remote
171,98,157,446.7212127291423,-105.06263167030698,2.0648141534134794,10.0,10.0,3,3,554.4606570933656,619.5699689338708,28,7.298686398717528e-45,0.0,0.0,0.0,0.0,0.0,-0.0016654907463903904,-0.0033462732115981035,0.0009476013034844884,0.0013567426673714935,0.0,0.0,-0.0016654907463903904,-0.0033462732115981035,0.0009476013034844884,0.0013567426673714935,0.0,0.0,5.327082314682424e-89,1.6710102728802923e-05,1.6710102728802923e-05,2.792275332071469e-10,3.1879410923669678e-84,1.0,remote
172,99,129,345.7593194832647,-122.01704677007386,3.9971275145966665,10.0,10.0,2,3,453.6464349719822,533.0651755778035,24,2.8465813630332154e-30,0.0,0.0,0.0,0.0,0.0,-0.0013074054502101625,-0.0012050949248911765,0.0025085593698830465,0.0016223972168778974,0.0,0.0,-0.0013074054502101625,-0.0012050949248911765,0.0025085593698830465,0.0016223972168778974,0.0,0.0,8.103025456368038e-60,1.2086605630798882e-05,1.2086605630798882e-05,1.4608603567445924e-10,6.704136549073834e-55,1.0,transition
173,100,161,263.92515713137277,67.35117029633301,1.1460749872691167,10.0,10.0,3,1,489.2544694519323,426.68957367753063,19,4.305619110581847e-35,0.0,0.0,0.0,0.0,0.0,-0.0049886846896718086,-0.0027210374620434707,-0.0014463921365055691,-0.0026503200880628837,0.0,0.0,-0.0049886846896718086,-0.0027210374620434707,-0.0014463921365055691,-0.0026503200880628837,0.0,0.0,1.8538355925407614e-69,4.140726658454469e-05,4.140726658454469e-05,1.714561726003551e-09,4.47707792726581e-65,1.0,transition
174,100,184,251.9991216588997,74.52196075676991,3.828349460803004,10.0,10.0,3,2,486.20513140597774,425.19638751395007,19,1.1510143986133203e-34,0.0,0.0,0.0,0.0,0.0,0.001157113271271288,-0.0009233108680098994,-0.00381412272212262,0.005781434299657966,0.0,0.0,0.001157113271271288,-0.0009233108680098994,-0.00381412272212262,0.005781434299657966,0.0,0.0,1.3248341458151834e-68,5.0163928782211006e-05,5.0163928782211006e-05,2.516419750866738e-09,2.6410095420695846e-64,1.0,transition
175,101,108,24.69488279736667,-213.39524731551506,4.513959045001847,10.0,10.0,4,2,124.06719619363481,0.0,0,0.006167352185801259,0.0,0.0,0.0,0.0,0.0,0.014218910142541811,0.003343669085729726,0.11605158661423425,0.017812877140169,0.0,0.0,0.02038626232834307,0.003343669085729726,0.11605158661423425,0.017812877140169,0.0,0.0,3.803623298370757e-05,0.013998626876288413,0.014212049162366756,0.00020198234139352962,0.0026763369975124213,0.9849830039538928,source
176,101,134,34.80791508604224,-210.48450938905484,3.163832208166653,10.0,10.0,4,3,134.14652553275667,0.0,0,0.0026088225188225624,0.0,0.0,0.0,0.0,0.0,-0.01284568558525036,0.004253889485932294,0.00021905701407626835,-0.011226327789965608,0.0,0.0,-0.010236863066427796,0.004253889485932294,0.00021905701407626835,-0.011226327789965608,0.0,0.0,6.805954934715699e-06,0.0003091856355368043,0.0002489673628224889,6.198474775078484e-08,0.027336735456238385,1.2418721555774777,source
177,102,107,196.3739249817869,54.814380518853156,3.6919012249683156,10.0,10.0,3,2,434.77591520524567,355.67222564129463,16,7.265190538938224e-28,0.0,0.0,0.0,0.0,0.0,-0.0055282551533469265,-0.00245835229863623,-0.001726341264602587,-0.0012513590582771078,0.0,0.0,-0.0055282551533469265,-0.00245835229863623,-0.001726341264602587,-0.0012513590582771078,0.0,0.0,5.2782993567077476e-55,4.1151254719318716e-05,4.1151254719318716e-05,1.693425764974251e-09,1.2826581820431872e-50,1.0,transition
178,102,119,186.3609621055491,62.23518446075606,2.7566548688974706,10.0,10.0,3,3,434.36155328021437,353.6316712020562,16,8.183731615006757e-28,0.0,0.0,0.0,0.0,0.0,0.00018295579884563916,0.0011172231139535945,-0.004482504506850298,0.005950295594578248,0.0,0.0,0.00018295579884563916,0.0011172231139535945,-0.004482504506850298,0.005950295594578248,0.0,0.0,6.69734631464611e-55,5.6780524627473945e-05,5.6780524627473945e-05,3.2240279769711754e-09,1.179514694269929e-50,1.0,transition
179,103,121,246.83244173059205,-102.41086107127273,2.607757356367113,10.0,10.0,3,3,371.78682440387865,423.6598570503409,19,1.4295226874834785e-20,0.0,0.0,0.0,0.0,0.0,-0.008932126846618151,0.00297963984210154,0.002548066157073771,-0.0019525392297100974,0.0,0.0,-0.008932126846618151,0.00297963984210154,0.002548066157073771,-0.0019525392297100974,0.0,0.0,2.043535114029987e-40,9.896619417709717e-05,9.896619417709717e-05,9.794307589898902e-09,2.0648819842189136e-36,1.0,transition
180,103,154,236.1606440221111,-87.0573988172361,4.85134648728982,10.0,10.0,3,3,370.31378281628906,409.2670946843857,19,2.051786485973252e-20,0.0,0.0,0.0,0.0,0.0,0.00012518807422257322,-0.00015476599677217203,8.964682140935613e-05,0.00664423162872924,0.0,0.0,0.00012518807422257325,-0.00015476599677217203,8.964682140935613e-05,0.00664423162872924,0.0,0.0,4.209827784022466e-40,4.419347505647926e-05,4.419347505647926e-05,1.953063237567654e-09,9.525903492862479e-36,1.0,transition
181,104,148,215.22545043196436,-296.8778448478485,4.5490656776021545,10.0,10.0,2,2,294.4362133652151,256.8606521460004,12,3.5782282733409745e-13,0.0,0.0,0.0,0.0,0.0,0.0035933038529567516,0.0057168198551634805,-0.00470276945934631,-0.008570844833051454,0.0,0.0,0.0035933038533145743,0.0057168198551634805,-0.00470276945934631,-0.008570844833051454,0.0,0.0,1.2803717576136731e-25,0.00014116928357607047,0.00014116928357864198,1.9928766626107035e-08,9.06976167305127e-22,0.9999999999817842,transition
182,105,109,335.81667569349213,58.60052840772474,2.3620911488270018,10.0,10.0,2,3,536.4569668017311,490.480798021558,22,4.819550211243602e-42,0.0,0.0,0.0,0.0,0.0,-0.0014887015418905576,-0.0058223855491685095,0.000813026929569888,0.00022044651634145398,0.0,0.0,-0.0014887015418905576,-0.0058223855491685095,0.000813026929569888,0.00022044651634145398,0.0,0.0,2.3228064238698245e-83,3.6826015218766524e-05,3.6826015218766524e-05,1.3561553968928236e-09,6.307514972964339e-79,1.0,remote
183,106,111,129.55458328187999,-272.23581972014495,2.7261404424236098,10.0,10.0,2,3,208.5965646658875,140.05995178772477,7,5.662068438556973e-07,0.0,0.0,0.0,0.0,0.0,0.01887021360149178,0.013839190319831099,-0.02339312099132861,-0.018955497510779063,0.0,0.0,0.018870779808335635,0.013839190319831099,-0.02339312099132861,-0.018955497510779063,0.0,0.0,3.2059019002902996e-13,0.0014541571456705225,0.001454178514879285,2.114635153136523e-06,2.2046137166016577e-10,0.9999853049618435,transition
184,107,119,197.54761854632645,66.13201183561229,4.926111345741624,10.0,10.0,2,3,444.3247502695704,365.4776218145404,17,4.529789923409687e-29,0.0,0.0,0.0,0.0,0.0,-0.0008584865358575162,-0.005540747357194811,0.00035368504831715037,0.004296321518639145,0.0,0.0,-0.0008584865358575162,-0.005540747357194811,0.00035368504831715037,0.004296321518639145,0.0,0.0,2.0518996750223937e-57,5.002035211343479e-05,5.002035211343479e-05,2.5020356255520004e-09,4.1021296099018886e-53,1.0,transition
185,108,134,31.968729426319236,-222.40812343030217,1.0471677285404368,10.0,10.0,2,3,125.69828018670111,0.0,0,0.005390271355717631,0.0,0.0,0.0,0.0,0.0,0.2406493830140155,0.05401575740587354,0.05946241665826016,0.014441292962207699,0.0,0.0,0.24603965436973313,0.05401575740587354,0.05946241665826016,0.014441292962207699,0.0,0.0,2.9055025288269988e-05,0.06457415753041737,0.06719754350776876,0.0045155098534784745,0.0004323822534511387,0.9609600910924951,source
186,109,116,358.27743443183664,60.93789628486414,3.2443526027223513,10.0,10.0,3,3,555.4399021921124,513.0628477889109,23,5.0957164577974464e-45,0.0,0.0,0.0,0.0,0.0,-0.0012631430856676438,-0.004555794615810768,-0.0002070090400810216,-0.0011952032790492038,0.0,0.0,-0.0012631430856676438,-0.004555794615810768,-0.0002070090400810216,-0.0011952032790492038,0.0,0.0,2.5966326218267753e-89,2.38221586572456e-05,2.38221586572456e-05,5.674952430909815e-10,1.0900072739785065e-84,1.0,remote
187,109,131,350.5564924300449,68.6633813508673,2.1645943949491304,10.0,10.0,3,2,554.2368264113637,508.3280164822166,23,7.92269099403216e-45,0.0,0.0,0.0,0.0,0.0,-0.0017900541229718377,0.00017453308231404457,-0.0046277276421719,-0.0012253102715351614,0.0,0.0,-0.0017900541229718377,0.00017453308231404457,-0.0046277276421719,-0.0012253102715351614,0.0,0.0,6.2769032586918285e-89,2.615200395164198e-05,2.615200395164198e-05,6.839273106866978e-10,2.4001614829588334e-84,1.0,remote
188,111,122,143.259897011293,-290.0062307360962,2.2675478428532188,10.0,10.0,3,4,222.23563561891075,162.5015010234054,8,8.116062540593851e-08,0.0,0.0,0.0,0.0,0.0,0.01269646840626597,0.009174535566880896,-0.020667211676580883,-0.017109929014775708,0.0,0.0,0.012696549566891376,0.009174535566880896,-0.020667211676580883,-0.017109929014775708,0.0,0.0,6.587047116283072e-15,0.0009652557222345372,0.0009652577831477569,9.31722587927322e-07,6.824132611293081e-12,0.9999978649089852,transition
189,111,135,132.75706452355652,-291.84347756472596,3.863594921024742,10.0,10.0,3,2,211.8196807344362,159.92741595035633,8,3.61770100662246e-07,0.0,0.0,0.0,0.0,0.0,-0.0017069731557182992,0.00198377778267087,-0.0017745180945184732,0.007685787768079668,0.0,0.0,-0.001706611385617637,0.00198377778267087,-0.0017745180945184732,0.007685787768079668,0.0,0.0,1.3087760573317163e-13,6.906937972909796e-05,6.906814479627482e-05,4.770408625599185e-09,1.894905475153728e-09,1.0000178799188364,transition
190,112,115,-1.764246330843351,-262.79497870708985,3.5682046277630484,10.0,10.0,2,2,79.3636935883591,0.0,0,0.1246581049354491,0.0,0.0,0.0,0.0,0.0,-0.1807058543218302,-0.00557870424945578,0.14218907056898994,0.016321995132957994,0.0,0.0,-0.0560477493863811,-0.00557870424945578,0.14218907056898994,0.016321995132957994,0.0,0.0,0.015539643126097439,0.05316986704167893,0.023656611466774988,0.0005596352660899498,0.6568837277444578,2.2475690196102023,source
191,113,118,465.11952861318105,-87.42142050369803,2.7808085488256005,10.0,10.0,3,3,577.6241503238944,632.2390969801896,29,1.2544240180409953e-48,0.0,0.0,0.0,0.0,0.0,-0.0013533258804703163,-0.0033879647700209765,0.0006621464887007785,0.0011695568776608177,0.0,0.0,-0.0013533258804703163,-0.0033879647700209765,0.0006621464887007785,0.0011695568776608177,0.0,0.0,1.5735796170381153e-96,1.5116097484236536e-05,1.5116097484236536e-05,2.2849640315294214e-10,1.0409959440120609e-91,1.0,remote
192,113,157,455.6242678953872,-96.55939863429127,4.9661787658973005,10.0,10.0,3,3,565.6336731495038,622.7750124078424,29,1.1654939111176814e-46,0.0,0.0,0.0,0.0,0.0,-3.1744808732860444e-05,-0.00013229862468521823,-0.0009432037044546159,0.000298177229892607,0.0,0.0,-3.1744808732860444e-05,-0.00013229862468521823,-0.0009432037044546159,0.000298177229892607,0.0,0.0,1.35837605685239e-92,9.970535474984252e-07,9.970535474984252e-07,9.941157765791944e-13,1.3623902750865399e-86,1.0,remote
193,114,133,87.26988514027562,-288.4906023535636,3.1257694897728356,10.0,10.0,2,2,166.22882536516872,137.41072602140923,7,0.00010787333387412354,0.0,0.0,0.0,0.0,0.0,0.016295948749472225,0.003417426523967576,-0.03775771769093166,-0.011377255537018724,0.0,0.0,0.01640382208334635,0.003417426523967576,-0.03775771769093166,-0.011377255537018724,0.0,0.0,1.1636656161118129e-08,0.0018323239384748595,0.0018358513717715154,3.370350259235355e-06,6.3385611384701965e-06,0.9980785844916998,transition
194,115,153,-9.499675841656341,-283.8441676131034,2.8734050106375726,10.0,10.0,2,2,69.3544922450486,0.0,0,0.20390568566540637,0.0,0.0,0.0,0.0,0.0,0.10273540698787548,0.016394503150757814,0.6136933901595328,0.034667320085915554,0.0,0.0,0.3066410926532819,0.016394503150757814,0.6136933901595328,0.034667320085915554,0.0,0.0,0.04157752864667951,0.3886447437899646,0.47211893964459883,0.22289629317114035,0.08806579265381345,0.8231924440110964,source
195,116,131,361.8444654475111,71.43044606584536,1.844547594314669,10.0,10.0,3,2,564.7535733228257,519.9501927835778,24,1.6193457098718148e-46,0.0,0.0,0.0,0.0,0.0,0.003395931376424058,-0.0022776370591524988,-0.002827003812624643,0.0027858298424984023,0.0,0.0,0.003395931376424058,-0.0022776370591524988,-0.002827003812624643,0.0027858298424984023,0.0,0.0,2.6222805280802517e-92,3.247277895455519e-05,3.247277895455519e-05,1.0544813730314027e-09,8.075319121132395e-88,1.0,remote
196,116,142,380.09728372634953,70.17290687124651,4.718797843781591,10.0,10.0,3,2,578.3423332527132,536.7565440764438,24,9.533547098742012e-49,0.0,0.0,0.0,0.0,0.0,-0.0011668727889429782,-0.0030489740732808053,-0.0004957876283120348,-0.002035730981272906,0.0,0.0,-0.0011668727889429782,-0.0030489740732808053,-0.0004957876283120348,-0.002035730981272906,0.0,0.0,9.088852028393223e-97,1.504784100561573e-05,1.504784100561573e-05,2.2643751893029025e-10,6.039970800463228e-92,1.0,remote
197,117,126,319.4308520141029,-31.924490453637958,3.3825481333235956,10.0,10.0,3,3,470.14339527983816,475.0637845276433,21,1.8466322884595244e-32,0.0,0.0,0.0,0.0,0.0,-0.005267045756719976,-0.002931823095624375,0.0012805970035838755,8.068995791456165e-05,0.0,0.0,-0.005267045756719976,-0.002931823095624375,0.0012805970035838755,8.068995791456165e-05,0.0,0.0,3.41005080878126e-64,3.798379722231466e-05,3.798379722231466e-05,1.4427688514259188e-09,8.977645886277871e-60,1.0,transition
198,118,168,485.2039471952745,-97.82113742287504,3.240911253654179,10.0,10.0,3,1,593.2690659423693,654.8563024171962,30,2.9409153172585654e-51,0.0,0.0,0.0,0.0,0.0,-6.0980533349653595e-05,-0.0015500313742715446,0.00031408374742927146,0.0016281266321112472,0.0,0.0,-6.0980533349653595e-05,-0.0015500313742715446,0.00031408374742927146,0.0016281266321112472,0.0,0.0,8.648982903286049e-102,5.155760817262869e-06,5.155760817262869e-06,2.658186960482309e-11,1.6775376534782093e-96,1.0,remote
199,118,198,480.4664252452442,-79.8248149879681,3.4626529253050045,10.0,10.0,3,1,594.6356159385941,649.3632218219691,30,1.7195841225797162e-51,0.0,0.0,0.0,0.0,0.0,-0.0007170516208992438,-0.0004991224640234093,-0.0018732392424198013,-0.0020393727341258897,0.0,0.0,-0.0007170516208992438,-0.0004991224640234093,-0.0018732392424198013,-0.0020393727341258897,0.0,0.0,2.9569695546282523e-102,8.43135266916465e-06,8.43135266916465e-06,7.108770783182987e-11,3.5071116944764436e-97,1.0,remote
200,119,127,195.7586861676566,81.78296543342842,3.2697263399169323,10.0,10.0,3,3,455.60307337677386,375.32113773544717,17,1.5809020621532226e-30,0.0,0.0,0.0,0.0,0.0,-0.003473709384323277,0.0005444551613306883,-0.0033101676615093878,-0.0008474154083402047,0.0,0.0,-0.003473709384323277,0.0005444551613306883,-0.0033101676615093878,-0.0008474154083402047,0.0,0.0,2.499251330120312e-60,2.403841113103015e-05,2.403841113103015e-05,5.778452097044342e-10,1.0396907335086452e-55,1.0,transition
201,120,147,-59.392527590398494,-254.2740447825593,2.877822565743063,10.0,10.0,2,3,33.67784656549837,0.0,0,0.6873296427626007,0.0,0.0,0.0,0.0,0.0,0.33113166670100935,0.025951466834311838,2.0562599733274713,0.06964888434267875,0.0,0.0,1.0184613094636101,0.025951466834311838,2.0562599733274713,0.06964888434267875,0.0,0.0,0.47242203782016423,4.343377704321913,5.270992962504057,27.78336681076729,0.08962676315085304,0.8240150831577914,source
202,121,167,269.1141258746775,-102.2428140938058,3.55795006707935,10.0,10.0,3,1,391.52848464593893,445.94217488496986,20,9.811659500532442e-23,0.0,0.0,0.0,0.0,0.0,-0.006978873842941198,0.004744184995507677,-0.0021363842567134754,0.001138089467196362,0.0,0.0,-0.006978873842941198,0.004744184995507677,-0.0021363842567134754,0.001138089467196362,0.0,0.0,9.626866215438854e-45,7.707135671496552e-05,7.707135671496552e-05,5.93999402588546e-09,1.249084825513333e-40,1.0,transition
203,121,181,264.2201485486869,-114.2931528811678,2.091028318000358,10.0,10.0,3,2,381.7474626570606,444.71980023752735,20,1.1956719868812247e-21,0.0,0.0,0.0,0.0,0.0,-0.002600960776525064,-0.001628357596900473,0.005150731789582105,0.0009042916618449983,0.0,0.0,-0.002600960776525064,-0.001628357596900473,0.005150731789582105,0.0009042916618449983,0.0,0.0,1.4296315002124954e-42,3.676432680229942e-05,3.676432680229942e-05,1.3516157252262713e-09,3.8886377762344323e-38,1.0,transition
204,122,132,153.48462180286197,-309.4856903379367,1.9686643077217312,10.0,10.0,4,2,233.95426637438715,184.50137246491755,9,1.3862448033543521e-08,0.0,0.0,0.0,0.0,0.0,0.006178758294125108,0.0018111813063396546,-0.020373534395138077,-0.016021089344915106,0.0,0.0,0.0061787721565731415,0.0018111813063396546,-0.020373534395138077,-0.016021089344915106,0.0,0.0,1.9216746548269463e-16,0.0007132136393292807,0.0007132138106349044,5.086739396803613e-07,2.6943878906611015e-13,0.9999997598116845,transition
205,122,135,138.91544754511492,-301.11899589489065,1.3246304703985565,10.0,10.0,4,2,218.5959616311883,171.06118987178297,9,1.3794263666687765e-07,0.0,0.0,0.0,0.0,0.0,0.02010685971575996,0.0323434905372102,0.00605160134757042,0.006255990684544049,0.0,0.0,0.020106997658396627,0.0323434905372102,0.00605160134757042,0.006255990684544049,0.0,0.0,1.902817101061022e-14,0.001526146486074874,0.001526152033280391,2.329140028685872e-06,1.2468070412165997e-11,0.9999963652340029,transition
206,125,128,164.62524869325998,-83.56608951630727,1.9073302725366865,10.0,10.0,4,2,313.93702204168306,350.90070629739625,16,7.086067327190355e-15,0.0,0.0,0.0,0.0,0.0,-0.010855489654178862,-0.0008621209572124667,0.008361051046043561,-0.001588866500913245,0.0,0.0,-0.010855489654171775,-0.0008621209572124667,0.008361051046043561,-0.001588866500913245,0.0,0.0,5.0212350165474666e-29,0.00019101657952911967,0.00019101657952896582,3.6487333654945725e-08,2.6286906764478237e-25,1.0000000000008054,transition
207,125,166,145.71284602824483,-71.5339334435355,3.0840084594277606,10.0,10.0,4,2,307.60431040377995,335.25755369145014,16,2.6031345984790208e-14,0.0,0.0,0.0,0.0,0.0,-0.01054343124889039,0.0015132802945954753,0.005346466864789282,-0.0019916498798390053,0.0,0.0,-0.010543431248864359,0.0015132802945954753,0.005346466864789282,-0.0019916498798390053,0.0,0.0,6.776309737798533e-28,0.00014600533693024176,0.00014600533692969288,2.131755841195314e-08,4.641138385962962e-24,1.0000000000037592,transition
