upstream_hotspot,downstream_hotspot,upstream_geodesic_nm,downstream_geodesic_nm,upstream_steps,downstream_steps,upstream_M4,downstream_M4,ratio,delta_log10_M4,upstream_particles,downstream_particles,upstream_coordination,downstream_coordination,upstream_gap_nm,downstream_gap_nm,near_branch,downstream_class
152,153,38.23229792713454,41.546042232669535,2,2,14.15694308536391,24.453657627284624,1.7273261239967777,0.2373743413201755,"[86, 89]","[86, 120]","[3, 3]","[3, 2]",3.1946205981128557,2.836650070467435,True,source
157,152,33.39684578907303,38.23229792713454,2,2,21.358908733824972,14.15694308536391,0.6628120969000776,-0.17860957392649388,"[89, 96]","[86, 89]","[3, 2]","[3, 3]",3.562644748490591,3.1946205981128557,True,source
158,152,19.242269575533626,38.23229792713454,1,2,109.37944560068264,14.15694308536391,0.12942964747734612,-0.8879662316964753,"[89, 147]","[86, 89]","[3, 3]","[3, 3]",3.730348001051901,3.1946205981128557,True,source
201,153,22.556013881068633,41.546042232669535,1,2,27.78336681076729,24.453657627284624,0.8801545829142544,-0.05544104533750946,"[120, 147]","[86, 120]","[2, 3]","[3, 2]",2.877822565743063,2.836650070467435,True,source
155,154,521.3131197706796,526.7329646423665,24,24,3.298011190810281e-08,1.645977178873973e-08,0.49908174461639,-0.3018283154421604,"[87, 123]","[87, 95]","[3, 2]","[3, 3]",1.0891743032752714,2.2881504299093827,True,transition
154,166,526.7329646423665,550.0674219454454,24,25,1.645977178873973e-08,2.9845769740821417e-09,0.1813255379472464,-0.7415410254218532,"[87, 95]","[95, 103]","[3, 3]","[3, 3]",2.2881504299093827,4.4708702744113005,True,transition
154,167,526.7329646423665,546.5753211677218,24,25,1.645977178873973e-08,2.0948475396339242e-08,1.27270752384734,0.10472861153020246,"[87, 95]","[95, 154]","[3, 3]","[3, 3]",2.2881504299093827,2.720383102708748,True,transition
156,193,263.8952005443957,286.2558704044747,13,14,2.7273317569819087e-06,3.370350259235355e-06,1.235768347802695,0.09193706727387128,"[88, 114]","[114, 133]","[2, 2]","[2, 2]",1.627886205129613,3.1257694897728356,False,transition
158,157,19.242269575533626,33.39684578907303,1,2,109.37944560068264,21.358908733824972,0.19527351429263112,-0.7093566577699814,"[89, 147]","[89, 96]","[3, 3]","[3, 2]",3.730348001051901,3.562644748490591,True,source
168,157,33.22058910192354,33.39684578907303,2,2,102.16930506225926,21.358908733824972,0.2090540668825086,-0.679741379381435,"[96, 176]","[89, 96]","[2, 2]","[3, 2]",3.4991930659693757,3.562644748490591,True,source
158,201,19.242269575533626,22.556013881068633,1,1,109.37944560068264,27.78336681076729,0.2540090293764836,-0.5951508450387903,"[89, 147]","[120, 147]","[3, 3]","[2, 3]",3.730348001051901,2.877822565743063,True,source
229,158,0.0,19.242269575533626,0,1,126.34487577242106,109.37944560068264,0.8657212643724671,-0.06262191494637584,"[147, 169]","[89, 147]","[3, 2]","[3, 3]",2.2485287702685746,3.730348001051901,True,source
159,160,155.10717976939523,161.84416311079133,8,9,1.1775392080045173e-05,8.022285168546576e-05,6.812754186029448,0.8333227192524886,"[90, 94]","[90, 101]","[4, 4]","[4, 4]",2.7369723913051693,4.342948250802433,True,transition
164,159,150.47567691513873,155.10717976939523,8,8,4.859615835561222e-05,1.1775392080045173e-05,0.2423111718806322,-0.6156265620314579,"[94, 101]","[90, 94]","[4, 4]","[4, 4]",2.300008478232524,2.7369723913051693,True,transition
165,159,132.86419956236827,155.10717976939523,7,8,1.4881182910891896e-05,1.1775392080045173e-05,0.7912940893580765,-0.10166207826182337,"[94, 199]","[90, 94]","[4, 4]","[4, 4]",1.881727902106551,2.7369723913051693,True,transition
164,160,150.47567691513873,161.84416311079133,8,9,4.859615835561222e-05,8.022285168546576e-05,1.650806450551478,0.2176961572210306,"[94, 101]","[90, 101]","[4, 4]","[4, 4]",2.300008478232524,4.342948250802433,True,transition
160,175,161.84416311079133,173.29120272065404,9,9,8.022285168546576e-05,0.00020198234139352962,2.51776566339792,0.4010153064592437,"[90, 101]","[101, 108]","[4, 4]","[4, 2]",4.342948250802433,4.513959045001847,True,source
160,176,161.84416311079133,172.604757848308,9,9,8.022285168546576e-05,6.198474775078484e-08,0.0007726569979562921,-3.112013257639758,"[90, 101]","[101, 134]","[4, 4]","[4, 3]",4.342948250802433,3.163832208166653,True,source
161,181,376.78716171938794,399.9468888511098,18,19,1.4315200747304286e-08,1.9928766626107035e-08,1.3921402136019536,0.14368297875654915,"[91, 104]","[104, 148]","[2, 2]","[2, 2]",2.8037476864170827,4.5490656776021545,False,transition
162,219,362.0993828908855,370.7346151880416,18,18,8.610882169835699e-08,6.70288501878624e-09,0.07784202462166702,-1.108785876868905,"[92, 145]","[137, 145]","[2, 3]","[3, 3]",3.0786156212651328,3.385802703897216,True,transition
162,227,362.0993828908855,384.0290345620209,18,19,8.610882169835699e-08,1.9129816105155543e-07,2.2215860962734033,0.3466631487323731,"[92, 145]","[145, 162]","[2, 3]","[3, 3]",3.0786156212651328,2.911715860236111,True,transition
163,183,266.27422222749027,288.9050961707903,13,14,4.440993007230615e-06,2.114635153136523e-06,0.476162684717939,-0.32224464180823104,"[93, 106]","[106, 111]","[2, 2]","[2, 3]",2.6239719303016678,2.7261404424236098,True,transition
165,164,132.86419956236827,150.47567691513873,7,8,1.4881182910891896e-05,4.859615835561222e-05,3.2656112519148945,0.5139644837696346,"[94, 199]","[94, 101]","[4, 4]","[4, 4]",1.881727902106551,2.300008478232524,True,source
164,175,150.47567691513873,173.29120272065404,8,9,4.859615835561222e-05,0.00020198234139352962,4.156343798114308,0.6187114636802744,"[94, 101]","[101, 108]","[4, 4]","[4, 2]",2.300008478232524,4.513959045001847,True,source
164,176,150.47567691513873,172.604757848308,8,9,4.859615835561222e-05,6.198474775078484e-08,0.001275507156289987,-2.8943171004187276,"[94, 101]","[101, 134]","[4, 4]","[4, 3]",2.300008478232524,3.163832208166653,True,source
167,166,546.5753211677218,550.0674219454454,25,25,2.0948475396339242e-08,2.9845769740821417e-09,0.14247227626902614,-0.8462696369520556,"[95, 154]","[95, 103]","[3, 3]","[3, 3]",2.720383102708748,4.4708702744113005,True,transition
166,179,550.0674219454454,573.2035186708827,25,26,2.9845769740821417e-09,9.794307589898902e-09,3.281640136927942,0.5160909548050464,"[95, 103]","[103, 121]","[3, 3]","[3, 3]",4.4708702744113005,2.607757356367113,True,transition
166,180,550.0674219454454,558.8107563049274,25,26,2.9845769740821417e-09,1.953063237567654e-09,0.6543852795648828,-0.18416647870661051,"[95, 103]","[103, 154]","[3, 3]","[3, 3]",4.4708702744113005,4.85134648728982,True,transition
167,180,546.5753211677218,558.8107563049274,25,26,2.0948475396339242e-08,1.953063237567654e-09,0.0932317603365519,-1.030436115658666,"[95, 154]","[103, 154]","[3, 3]","[3, 3]",2.720383102708748,4.85134648728982,True,transition
244,168,20.19158380461698,33.22058910192354,1,2,0.5981032939692024,102.16930506225926,170.82217418371243,2.232544245161906,"[169, 176]","[96, 176]","[2, 2]","[2, 2]",2.58759771912516,3.4991930659693757,False,source
169,170,748.0505669949171,761.2862669516774,34,35,5.656050926059981e-12,9.133132005877838e-11,16.147542031132314,1.2081064236604622,"[97, 98]","[98, 113]","[2, 3]","[3, 3]",4.471159596851464,4.622701992916262,True,remote
169,171,748.0505669949171,769.1136305544123,34,35,5.656050926059981e-12,2.792275332071469e-10,49.36793123990796,1.693444928517549,"[97, 98]","[98, 157]","[2, 3]","[3, 3]",4.471159596851464,2.0648141534134794,True,remote
170,171,761.2862669516774,769.1136305544123,35,35,9.133132005877838e-11,2.792275332071469e-10,3.057303157640156,0.4853385048570869,"[98, 113]","[98, 157]","[3, 3]","[3, 3]",4.622701992916262,2.0648141534134794,True,remote
170,191,761.2862669516774,781.7827586007313,35,36,9.133132005877838e-11,2.2849640315294214e-10,2.501840584433555,0.3982596332924375,"[98, 113]","[113, 118]","[3, 3]","[3, 3]",4.622701992916262,2.7808085488256005,True,remote
170,192,761.2862669516774,772.3186740283841,35,36,9.133132005877838e-11,9.941157765791944e-13,0.010884719239132954,-1.963182768686998,"[98, 113]","[113, 157]","[3, 3]","[3, 3]",4.622701992916262,4.9661787658973005,True,remote
171,192,769.1136305544123,772.3186740283841,35,36,2.792275332071469e-10,9.941157765791944e-13,0.003560235500994462,-2.448521273544085,"[98, 157]","[113, 157]","[3, 3]","[3, 3]",2.0648141534134794,4.9661787658973005,True,remote
171,236,769.1136305544123,789.6291445507094,35,36,2.792275332071469e-10,1.201018868986689e-11,0.043012193503700974,-1.3664084090557131,"[98, 157]","[157, 164]","[3, 3]","[3, 2]",2.0648141534134794,2.0415435998708418,True,remote
172,212,682.6088371983453,700.5758378192728,31,32,1.4608603567445924e-10,5.57740575006062e-10,3.81789109705832,0.5818235362574459,"[99, 129]","[129, 143]","[2, 3]","[3, 2]",3.9971275145966665,3.934585312817653,True,transition
172,213,682.6088371983453,705.6243674926945,31,32,1.4608603567445924e-10,2.786482945701234e-10,1.907425944469246,0.28044768553507354,"[99, 129]","[129, 171]","[2, 3]","[3, 2]",3.9971275145966665,3.3198488080065545,True,transition
174,173,574.7400491344919,576.2332352980724,26,26,2.516419750866738e-09,1.714561726003551e-09,0.6813496537741764,-0.16662996043040507,"[100, 184]","[100, 161]","[3, 2]","[3, 1]",3.828349460803004,1.1460749872691167,True,transition
223,174,568.0967533592438,574.7400491344919,26,26,2.708197429009749e-09,2.516419750866738e-09,0.92918622693873,-0.031897236246791145,"[141, 184]","[100, 184]","[2, 2]","[3, 2]",3.1086985534067324,3.828349460803004,True,transition
176,175,172.604757848308,173.29120272065404,9,9,6.198474775078484e-08,0.00020198234139352962,3258.5813239995346,3.513028564099002,"[101, 134]","[101, 108]","[4, 3]","[4, 2]",3.163832208166653,4.513959045001847,True,source
175,185,173.29120272065404,184.86173737080892,9,10,0.00020198234139352962,0.0045155098534784745,22.35596350812045,1.3493933920408947,"[101, 108]","[108, 134]","[4, 2]","[2, 3]",4.513959045001847,1.0471677285404368,True,source
176,185,172.604757848308,184.86173737080892,9,10,6.198474775078484e-08,0.0045155098534784745,72848.72516757641,4.8624219561398965,"[101, 134]","[108, 134]","[4, 3]","[2, 3]",3.163832208166653,1.0471677285404368,True,source
176,217,172.604757848308,194.19717610576635,9,10,6.198474775078484e-08,1.0162808023197248e-05,163.95659241944028,2.214728883608771,"[101, 134]","[134, 170]","[4, 3]","[3, 2]",3.163832208166653,2.1803875789148286,True,source
178,177,503.17533282259797,505.2158872618364,23,23,3.2240279769711754e-09,1.693425764974251e-09,0.5252515725887545,-0.27963263865433535,"[102, 119]","[102, 107]","[3, 3]","[3, 2]",2.7566548688974706,3.6919012249683156,True,transition
177,184,505.2158872618364,515.0212834350822,23,24,1.693425764974251e-09,2.5020356255520004e-09,1.4774994436145505,0.16952732601002665,"[102, 107]","[107, 119]","[3, 2]","[2, 3]",3.6919012249683156,4.926111345741624,True,transition
178,184,503.17533282259797,515.0212834350822,23,24,3.2240279769711754e-09,2.5020356255520004e-09,0.7760589062575526,-0.11010531264430869,"[102, 119]","[107, 119]","[3, 3]","[2, 3]",2.7566548688974706,4.926111345741624,True,transition
178,200,503.17533282259797,524.8647993559889,23,24,3.2240279769711754e-09,5.778452097044342e-10,0.17923082982899327,-0.746587284445149,"[102, 119]","[119, 127]","[3, 3]","[3, 3]",2.7566548688974706,3.2697263399169323,True,transition
180,179,558.8107563049274,573.2035186708827,26,26,1.953063237567654e-09,9.794307589898902e-09,5.0148440672595616,0.7002574335116569,"[103, 154]","[103, 121]","[3, 3]","[3, 3]",4.85134648728982,2.607757356367113,True,transition
179,202,573.2035186708827,595.4858365055117,26,27,9.794307589898902e-09,5.93999402588546e-09,0.6064741148227277,-0.21718773070764202,"[103, 121]","[121, 167]","[3, 3]","[3, 1]",2.607757356367113,3.55795006707935,True,transition
179,203,573.2035186708827,594.2634618580691,26,27,9.794307589898902e-09,1.3516157252262713e-09,0.13800013046560067,-0.8601205030156934,"[103, 121]","[121, 181]","[3, 3]","[3, 2]",2.607757356367113,2.091028318000358,True,transition
181,230,399.9468888511098,422.0700759529404,19,21,1.9928766626107035e-08,9.685658957258635e-09,0.4860139686000563,-0.3133512484357629,"[104, 148]","[148, 191]","[2, 2]","[2, 3]",4.5490656776021545,3.737460242364488,True,transition
182,186,640.0244596420999,662.6065094094528,29,30,1.3561553968928236e-09,5.674952430909815e-10,0.4184588612715084,-0.37834723110194596,"[105, 109]","[109, 116]","[2, 3]","[3, 3]",2.3620911488270018,3.2443526027223513,True,remote
182,187,640.0244596420999,657.8716781027586,29,30,1.3561553968928236e-09,6.839273106866978e-10,0.5043133790225578,-0.29729951020970186,"[105, 109]","[109, 131]","[2, 3]","[3, 2]",2.3620911488270018,2.1645943949491304,True,remote
183,188,288.9050961707903,311.3466454064709,14,15,2.114635153136523e-06,9.31722587927322e-07,0.44060678105409756,-0.3559488232276616,"[106, 111]","[111, 122]","[2, 3]","[3, 4]",2.7261404424236098,2.2675478428532188,True,transition
183,189,288.9050961707903,308.77256033342184,14,15,2.114635153136523e-06,4.770408625599185e-09,0.002255901505526141,-2.6466798659210933,"[106, 111]","[111, 135]","[2, 3]","[3, 2]",2.7261404424236098,3.863594921024742,True,transition
184,200,515.0212834350822,524.8647993559889,24,24,2.5020356255520004e-09,5.778452097044342e-10,0.23095003276659967,-0.6364819718008403,"[107, 119]","[119, 127]","[2, 3]","[3, 3]",4.926111345741624,3.2697263399169323,True,transition
185,217,184.86173737080892,194.19717610576635,10,10,0.0045155098534784745,1.0162808023197248e-05,0.0022506446343746626,-2.647693072531126,"[108, 134]","[134, 170]","[2, 3]","[3, 2]",1.0471677285404368,2.1803875789148286,True,source
187,186,657.8716781027586,662.6065094094528,30,30,6.839273106866978e-10,5.674952430909815e-10,0.8297595873473562,-0.08104772089224406,"[109, 131]","[109, 116]","[3, 2]","[3, 3]",2.1645943949491304,3.2443526027223513,True,remote
186,195,662.6065094094528,669.4938544041197,30,31,5.674952430909815e-10,1.0544813730314027e-09,1.85813253215648,0.2690766870158094,"[109, 116]","[116, 131]","[3, 3]","[3, 2]",3.2443526027223513,1.844547594314669,True,remote
186,196,662.6065094094528,686.3002056969857,30,31,5.674952430909815e-10,2.2643751893029025e-10,0.3990121885373893,-0.39901383781279703,"[109, 116]","[116, 142]","[3, 3]","[3, 2]",3.2443526027223513,4.718797843781591,True,remote
187,195,657.8716781027586,669.4938544041197,30,31,6.839273106866978e-10,1.0544813730314027e-09,1.5418032831188593,0.1880289661235654,"[109, 131]","[116, 131]","[3, 2]","[3, 2]",2.1645943949491304,1.844547594314669,True,remote
189,188,308.77256033342184,311.3466454064709,15,15,4.770408625599185e-09,9.31722587927322e-07,195.31295137432667,2.2907310426934315,"[111, 135]","[111, 122]","[3, 2]","[3, 4]",3.863594921024742,2.2675478428532188,True,transition
188,204,311.3466454064709,333.346516847983,15,16,9.31722587927322e-07,5.086739396803613e-07,0.5459499922739234,-0.26284713581929126,"[111, 122]","[122, 132]","[3, 4]","[4, 2]",2.2675478428532188,1.9686643077217312,True,transition
188,205,311.3466454064709,319.90633425484845,15,16,9.31722587927322e-07,2.329140028685872e-06,2.4998213619218963,0.39790897495063227,"[111, 122]","[122, 135]","[3, 4]","[4, 2]",2.2675478428532188,1.3246304703985565,True,transition
189,205,308.77256033342184,319.90633425484845,15,16,4.770408625599185e-09,2.329140028685872e-06,488.2474881055544,2.688640017644064,"[111, 135]","[122, 135]","[3, 2]","[4, 2]",3.863594921024742,1.3246304703985565,True,transition
190,194,97.14416766058673,119.56971611135603,5,6,0.0005596352660899498,0.22289629317114035,398.28850445481817,2.600197771827643,"[112, 115]","[115, 153]","[2, 2]","[2, 2]",3.5682046277630484,2.8734050106375726,False,source
192,191,772.3186740283841,781.7827586007313,36,36,9.941157765791944e-13,2.2849640315294214e-10,229.84888534734907,2.3614424019794353,"[113, 157]","[113, 118]","[3, 3]","[3, 3]",4.9661787658973005,2.7808085488256005,True,remote
191,198,781.7827586007313,804.3999640377378,36,37,2.2849640315294214e-10,2.658186960482309e-11,0.11633386450740207,-0.9342938447910814,"[113, 118]","[118, 168]","[3, 3]","[3, 1]",2.7808085488256005,3.240911253654179,True,remote
191,199,781.7827586007313,798.9068834425108,36,37,2.2849640315294214e-10,7.108770783182987e-11,0.31111083960585545,-0.5070848571040957,"[113, 118]","[118, 198]","[3, 3]","[3, 1]",2.7808085488256005,3.4626529253050045,True,remote
192,236,772.3186740283841,789.6291445507094,36,36,9.941157765791944e-13,1.201018868986689e-11,12.081277626630765,1.0821128644883717,"[113, 157]","[157, 164]","[3, 3]","[3, 2]",4.9661787658973005,2.0415435998708418,True,remote
193,216,286.2558704044747,308.4515205758932,14,15,3.370350259235355e-06,6.106637027591221e-07,0.18118701493585,-0.7418729299692445,"[114, 133]","[133, 146]","[2, 2]","[2, 2]",3.1257694897728356,2.8347932464999666,False,transition
194,234,119.56971611135603,142.32840332923905,6,7,0.22289629317114035,2.962909252924015e-05,0.00013292770421485141,-3.876384495853793,"[115, 153]","[153, 188]","[2, 2]","[2, 1]",2.8734050106375726,4.232142224145132,False,source
195,196,669.4938544041197,686.3002056969857,31,31,1.0544813730314027e-09,2.2643751893029025e-10,0.21473828245949195,-0.6680905248286065,"[116, 131]","[116, 142]","[3, 2]","[3, 2]",1.844547594314669,4.718797843781591,True,remote
196,224,686.3002056969857,710.0116771830518,31,32,2.2643751893029025e-10,3.742347569261977e-10,1.6527064891636065,0.21819573230410128,"[116, 142]","[142, 160]","[3, 2]","[2, 2]",4.718797843781591,2.788910446192123,True,remote
197,208,624.607446148185,646.9019114654717,28,29,1.4427688514259188e-09,1.7646333810240437e-09,1.2230880776778756,0.0874577328107319,"[117, 126]","[126, 144]","[3, 3]","[3, 2]",3.3825481333235956,2.9437415250790764,True,transition
199,198,798.9068834425108,804.3999640377378,37,37,7.108770783182987e-11,2.658186960482309e-11,0.3739306051013355,-0.42720898768698573,"[118, 198]","[118, 168]","[3, 1]","[3, 1]",3.4626529253050045,3.240911253654179,True,remote
200,209,524.8647993559889,545.1899113469506,24,25,5.778452097044342e-10,3.45358013031598e-09,5.976652695766872,0.7764580196459037,"[119, 127]","[127, 141]","[3, 3]","[3, 2]",3.2697263399169323,3.149830330058556,True,transition
200,210,524.8647993559889,548.7490091691132,24,25,5.778452097044342e-10,1.9865673810026632e-10,0.34378884650074115,-0.4637082171828706,"[119, 127]","[127, 173]","[3, 3]","[3, 1]",3.2697263399169323,4.624218404436867,True,transition
229,201,0.0,22.556013881068633,0,1,126.34487577242106,27.78336681076729,0.21990101807383253,-0.6577727599851663,"[147, 169]","[120, 147]","[3, 2]","[2, 3]",2.2485287702685746,2.877822565743063,True,source
203,202,594.2634618580691,595.4858365055117,27,27,1.3516157252262713e-09,5.93999402588546e-09,4.394735807687542,0.6429327723080513,"[121, 181]","[121, 167]","[3, 2]","[3, 1]",2.091028318000358,3.55795006707935,True,transition
203,251,594.2634618580691,616.7592931675963,27,28,1.3516157252262713e-09,5.347303012833751e-10,0.395623024579606,-0.4027184411474314,"[121, 181]","[181, 195]","[3, 2]","[2, 1]",2.091028318000358,3.7089683902047703,True,transition
205,204,319.90633425484845,333.346516847983,16,16,2.329140028685872e-06,5.086739396803613e-07,0.21839560241784223,-0.6607561107699236,"[122, 135]","[122, 132]","[4, 2]","[4, 2]",1.3246304703985565,1.9686643077217312,True,transition
204,215,333.346516847983,356.04878800281114,16,17,5.086739396803613e-07,2.024455070835276e-07,0.39798678739221355,-0.4001313456597334,"[122, 132]","[132, 137]","[4, 2]","[2, 3]",1.9686643077217312,3.7766334433898976,True,transition
207,206,484.8012153119919,500.444367917938,23,23,2.131755841195314e-08,3.6487333654945725e-08,1.7116094136975188,0.23340466639897395,"[125, 166]","[125, 128]","[4, 2]","[4, 2]",3.0840084594277606,1.9073302725366865,True,transition
206,211,500.444367917938,522.9491934015955,23,24,3.6487333654945725e-08,1.1256499651686222e-08,0.30850430886885166,-0.5107387658125965,"[125, 128]","[128, 130]","[4, 2]","[2, 2]",1.9073302725366865,3.1300383862003045,True,transition
208,226,646.9019114654717,668.604201446997,29,30,1.7646333810240437e-09,2.6084301939921925e-10,0.14781711725743737,-0.8302752716244929,"[126, 144]","[144, 149]","[3, 2]","[2, 3]",2.9437415250790764,4.271944377385594,True,remote
209,210,545.1899113469506,548.7490091691132,25,25,3.45358013031598e-09,1.9865673810026632e-10,0.05752197157854581,-1.2401662368287742,"[127, 141]","[127, 173]","[3, 2]","[3, 1]",3.149830330058556,4.624218404436867,True,transition
209,223,545.1899113469506,568.0967533592438,25,26,3.45358013031598e-09,2.708197429009749e-09,0.784171012925641,-0.10558921554144095,"[127, 141]","[141, 184]","[3, 2]","[2, 2]",3.149830330058556,3.1086985534067324,True,transition
211,214,522.9491934015955,546.5081087183017,24,25,1.1256499651686222e-08,3.2973916260143625e-09,0.292932237200435,-0.5332328315691409,"[128, 130]","[130, 180]","[2, 2]","[2, 1]",3.1300383862003045,4.039162292301377,False,transition
212,213,700.5758378192728,705.6243674926945,32,32,5.57740575006062e-10,2.786482945701234e-10,0.49960197815461926,-0.3013758507223723,"[129, 143]","[129, 171]","[3, 2]","[3, 2]",3.934585312817653,3.3198488080065545,True,transition
212,225,700.5758378192728,712.235762223276,32,33,5.57740575006062e-10,4.3078062992940583e-11,0.0772367385902888,-1.112176073087169,"[129, 143]","[143, 171]","[3, 2]","[2, 2]",3.934585312817653,2.2252545118808733,True,transition
213,225,705.6243674926945,712.235762223276,32,33,2.786482945701234e-10,4.3078062992940583e-11,0.1545965427830736,-0.8108002223647967,"[129, 171]","[143, 171]","[3, 2]","[2, 2]",3.3198488080065545,2.2252545118808733,True,transition
215,218,356.04878800281114,379.57510338155174,17,18,2.024455070835276e-07,1.0917918892216521e-07,0.5393016150124716,-0.26816827915564545,"[132, 137]","[137, 139]","[2, 3]","[3, 2]",3.7766334433898976,3.4106610123227945,True,transition
215,219,356.04878800281114,370.7346151880416,17,18,2.024455070835276e-07,6.70288501878624e-09,0.03310957657371312,-1.4800463732459908,"[132, 137]","[137, 145]","[2, 3]","[3, 3]",3.7766334433898976,3.385802703897216,True,transition
216,228,308.4515205758932,329.0325509883201,15,16,6.106637027591221e-07,4.538283613411269e-06,7.431723210183015,0.8710895262642887,"[133, 146]","[146, 159]","[2, 2]","[2, 2]",2.8347932464999666,1.9414275713565416,False,transition
217,245,194.19717610576635,216.8025341863331,10,11,1.0162808023197248e-05,1.6645291792182035e-05,1.6378634481914949,0.21427769097202462,"[134, 170]","[170, 172]","[3, 2]","[2, 2]",2.1803875789148286,3.4265460325272095,True,source
219,218,370.7346151880416,379.57510338155174,18,18,6.70288501878624e-09,1.0917918892216521e-07,16.28838755493607,1.2118780940903453,"[137, 145]","[137, 139]","[3, 3]","[3, 2]",3.385802703897216,3.4106610123227945,True,transition
218,221,379.57510338155174,402.9790316907762,18,19,1.0917918892216521e-07,5.499690851977378e-08,0.5037306932091384,-0.29780158599905776,"[137, 139]","[139, 152]","[3, 2]","[2, 2]",3.4106610123227945,3.8994603377729646,True,transition
219,227,370.7346151880416,384.0290345620209,18,19,6.70288501878624e-09,1.9129816105155543e-07,28.5396751571006,1.455449025601278,"[137, 145]","[145, 162]","[3, 3]","[3, 3]",3.385802703897216,2.911715860236111,True,transition
221,233,402.9790316907762,426.71982902155975,19,20,5.499690851977378e-08,2.5932674825118233e-08,0.47152968272379003,-0.32649096329272553,"[139, 152]","[152, 158]","[2, 2]","[2, 1]",3.8994603377729646,3.6399389876389705,False,transition
224,238,710.0116771830518,732.5563841059228,32,33,3.742347569261977e-10,1.5221126297010207e-10,0.406726687334708,-0.39069733046743516,"[142, 160]","[160, 174]","[2, 2]","[2, 2]",2.788910446192123,4.162785059260617,False,remote
226,231,668.604201446997,691.8881989660945,30,31,2.6084301939921925e-10,4.235884915697177e-10,1.6239211328918761,0.21056493353719086,"[144, 149]","[149, 194]","[2, 3]","[3, 1]",4.271944377385594,3.4610789204311168,True,remote
227,239,384.0290345620209,407.15479298635654,19,20,1.9129816105155543e-07,6.912577343859671e-08,0.3613509563218807,-0.4420707915762061,"[145, 162]","[162, 179]","[3, 3]","[3, 3]",2.911715860236111,3.638817967487075,True,transition
227,240,384.0290345620209,405.4931010023099,19,20,1.9129816105155543e-07,1.3678912355361115e-08,0.07150571798583369,-1.1456592282632012,"[145, 162]","[162, 191]","[3, 3]","[3, 3]",2.911715860236111,4.558101166984063,True,transition
228,237,329.0325509883201,351.1155793163316,16,17,4.538283613411269e-06,1.4767994312114124e-06,0.32540924213005584,-0.4875701165832886,"[146, 159]","[159, 177]","[2, 2]","[2, 1]",1.9414275713565416,2.6326721917859857,False,transition
229,244,0.0,20.19158380461698,0,1,126.34487577242106,0.5981032939692024,0.004733894353155541,-2.3247814384968284,"[147, 169]","[169, 176]","[3, 2]","[2, 2]",2.2485287702685746,2.58759771912516,True,source
240,230,405.4931010023099,422.0700759529404,20,21,1.3678912355361115e-08,9.685658957258635e-09,0.7080723017764331,-0.14992239392134632,"[162, 191]","[148, 191]","[3, 3]","[2, 3]",4.558101166984063,3.737460242364488,True,transition
250,230,417.31250998605344,422.0700759529404,21,21,1.7304006677220803e-09,9.685658957258635e-09,5.597350450638088,0.7479824989763407,"[179, 191]","[148, 191]","[3, 3]","[2, 3]",5.396961172608126,3.737460242364488,True,transition
236,243,789.6291445507094,810.0079930589624,36,37,1.201018868986689e-11,8.682841426044557e-11,7.229562873870877,0.8591120390365893,"[157, 164]","[164, 189]","[3, 2]","[2, 1]",2.0415435998708418,3.2309464859239405,True,remote
238,247,732.5563841059228,756.6614030811594,33,34,1.5221126297010207e-10,1.3450458823776362e-10,0.8836704039712457,-0.0537096902223401,"[160, 174]","[174, 178]","[2, 2]","[2, 2]",4.162785059260617,4.076764488226715,False,remote
240,239,405.4931010023099,407.15479298635654,20,20,1.3678912355361115e-08,6.912577343859671e-08,5.053455394902399,0.7035884366869951,"[162, 191]","[162, 179]","[3, 3]","[3, 3]",4.558101166984063,3.638817967487075,True,transition
239,249,407.15479298635654,429.7653956475097,20,21,6.912577343859671e-08,8.827750878157558e-08,1.2770563624867222,0.10621006513874746,"[162, 179]","[179, 190]","[3, 3]","[3, 1]",3.638817967487075,1.6169580762179976,True,transition
239,250,407.15479298635654,417.31250998605344,20,21,6.912577343859671e-08,1.7304006677220803e-09,0.025032640962189982,-1.601493329584682,"[162, 179]","[179, 191]","[3, 3]","[3, 3]",3.638817967487075,5.396961172608126,True,transition
240,250,405.4931010023099,417.31250998605344,20,21,1.3678912355361115e-08,1.7304006677220803e-09,0.12650133451903375,-0.897904892897687,"[162, 191]","[179, 191]","[3, 3]","[3, 3]",4.558101166984063,5.396961172608126,True,transition
242,241,681.3587441467824,683.033655307027,31,31,2.0930186120041286e-10,3.5542028438685276e-10,1.698122904155769,0.22996911975069112,"[163, 197]","[163, 193]","[3, 2]","[3, 2]",3.9848618095656327,3.968195564641171,True,remote
241,253,683.033655307027,693.342841929103,31,32,3.5542028438685276e-10,1.7408947837426158e-10,0.4898130073656012,-0.30996968603021674,"[163, 193]","[193, 197]","[3, 2]","[2, 2]",3.968195564641171,4.615405007380332,True,remote
242,253,681.3587441467824,693.342841929103,31,32,2.0930186120041286e-10,1.7408947837426158e-10,0.8317626865609458,-0.08000056627952563,"[163, 197]","[193, 197]","[3, 2]","[2, 2]",3.9848618095656327,4.615405007380332,True,remote
245,246,216.8025341863331,239.95285467247868,11,12,1.6645291792182035e-05,1.2308859000099745e-06,0.07394799174311245,-1.131073615943323,"[170, 172]","[172, 182]","[2, 2]","[2, 1]",3.4265460325272095,2.9027688509574325,False,source
