id,x_nm,y_nm,radius_nm,degree,euclidean_nm,graph_distance,incident_intensity,scattered_intensity,total_intensity,dipole_intensity,incident_normalized,scattered_normalized,total_normalized,dipole_normalized,remote
108,21.855697137643663,-225.31886135676237,10,2,115.43082380566753,10,0.00014931713779461333,0.003367963635170704,0.004684703320437369,8.767448219745449e-71,0.00014931713779461333,0.037343821760871976,0.0036124897552451416,0.003612489755245146,False
109,346.98946141437045,58.17083156988607,10,3,544.870573939423,30,5.6712750425336765e-86,3.0521578517406226e-06,3.0521578517406226e-06,5.712130329979386e-74,5.6712750425336765e-86,3.3842182145672343e-05,2.3535938599788707e-06,2.353593859978875e-06,True
110,141.65143930088976,43.64160889700411,10,2,393.0764534506397,21,4.3126539376375954e-45,1.2240426520058179e-05,1.2240426520058179e-05,2.2908026050236577e-73,4.3126539376375954e-45,0.0001357212712954173,9.438893432298042e-06,9.438893432298052e-06,False
111,137.1015139897346,-280.73071240593157,10,3,215.92754384309836,15,4.09571210216518e-14,9.11438532714425e-05,9.114620167327263e-05,1.7058062142605162e-72,4.09571210216518e-14,0.0010105987415138177,7.02850740489292e-05,7.02850740489293e-05,False
112,-0.6617579486115872,-251.06256264256706,10,2,83.98142553356341,5,0.009437529413948091,0.005500593165492127,0.02912820336893803,5.4513593989455994e-70,0.009437529413948091,0.06099031729622498,0.022461472810867713,0.022461472810867737,False
113,454.2069169475178,-84.15703447122708,10,3,568.4862817713276,36,1.5998334942592492e-93,1.3829639299647545e-06,1.3829639299647545e-06,2.5882246572253896e-74,1.5998334942592492e-93,1.533423875572849e-05,1.0664374427033746e-06,1.0664374427033757e-06,True
114,82.09293933998708,-278.1513791813711,10,2,160.95734536390725,14,3.6397287371846624e-08,0.00021283479713252228,0.00021754636526584453,4.071392279082576e-72,3.6397287371846624e-08,0.002359902181136648,0.00016775534373440534,0.0001677553437344055,False
115,-2.8667347130751146,-274.5273947716126,10,2,76.30230678041461,6,0.02129497860776507,0.005039467345349482,0.04442981521157394,8.315064533136004e-70,0.02129497860776507,0.05587737597556549,0.034260921407561186,0.03426092140756116,False
116,369.5654074493028,63.7049609998422,10,3,566.0505079171384,31,9.944210267918661e-93,2.757958486569472e-06,2.757958486569472e-06,5.161534588053237e-74,9.944210267918661e-93,3.05801134759326e-05,2.126729505934529e-06,2.1267295059345277e-06,True
117,307.8486224140714,-30.33142837262805,10,3,461.23987895439535,28,8.201020654857386e-62,4.652800117098589e-06,4.652800117098589e-06,8.707741197937583e-74,8.201020654857386e-62,5.159002800607356e-05,3.5878884118221636e-06,3.587888411822171e-06,False
118,476.03214027884434,-90.68580653616898,10,3,586.8408200966269,37,1.3037539482552516e-99,1.1818769862981376e-06,1.1818769862981376e-06,2.211889328033329e-74,1.3037539482552516e-99,1.3104596219120748e-05,9.113743630970035e-07,9.11374363097004e-07,True
119,187.53465567008868,73.55281577751519,10,3,444.0819899225309,24,2.3663713907028843e-57,6.266114049637492e-06,6.266114049637492e-06,1.172706716123213e-73,2.3663713907028843e-57,6.947837671385603e-05,4.831954397359733e-06,4.83195439735974e-06,False
120,-53.10726153931023,-244.71663289416384,10,2,45.11202776213725,2,0.26040494270022757,0.020721659003998215,0.37865479097505755,7.086545392425002e-69,0.26040494270022757,0.22976077661707178,0.29199000653987595,0.29199000653987645,False
121,257.74992745316007,-105.34107926598385,10,3,380.0167371423807,27,3.418115145617833e-42,7.45772171239843e-06,7.45772171239843e-06,1.3957167504178287e-73,3.418115145617833e-42,8.269086621414076e-05,5.750832323997274e-06,5.750832323997279e-06,False
122,149.41828003285138,-299.2817490662609,10,4,228.9117147094841,16,8.992172340856672e-16,8.792044433259939e-05,8.792074356422783e-05,1.6454415870435916e-72,8.992172340856672e-16,0.0009748577354003544,6.779784410545247e-05,6.779784410545249e-05,False
123,210.27306059956967,-57.97922311243114,10,2,365.6009670159117,25,4.169856873865511e-39,1.0591157412797956e-05,1.0591157412797956e-05,1.9821409778241825e-73,4.169856873865511e-39,0.00011743425330802847,8.16710152871521e-06,8.167101528715216e-06,False
124,127.50746822951103,-14.608632304531024,10,3,337.57008427079694,21,1.9042918136190317e-33,1.5606465834275945e-05,1.5606465834275714e-05,2.9207587276298273e-73,1.9042918136190317e-33,0.0001730437562764242,1.2034528994813872e-05,1.2034528994813886e-05,False
125,155.92743121781905,-76.90795531208647,10,4,311.57820068726795,23,1.3319098823096381e-28,1.8646796384961704e-05,1.8646796384902967e-05,3.489758274671494e-73,1.3319098823096381e-28,0.00020675479786645256,1.4379002532505129e-05,1.4379002532505141e-05,False
126,331.0130816141345,-33.51755253464787,10,3,479.1667456024538,29,1.18347389681737e-66,3.889033671693912e-06,3.889033671693912e-06,7.278348063723183e-74,1.18347389681737e-66,4.312142172235952e-05,2.99892935279539e-06,2.9989293527953935e-06,False
127,203.98271666522453,90.01311508934165,10,3,467.129797004148,25,2.206975459800529e-63,4.9945118882369474e-06,4.9945118882369474e-06,9.347256670873308e-74,2.206975459800529e-63,5.537891198977369e-05,3.851390748693465e-06,3.851390748693473e-06,False
128,173.3230661687009,-90.22422372052807,10,2,316.6573827232202,24,1.615263211842109e-29,1.5017558498264334e-05,1.5017558498246147e-05,2.810544393408435e-73,1.615263211842109e-29,0.00016651397954129836,1.1580408088391798e-05,1.1580408088391807e-05,False
129,352.79439991425266,-131.73677801982984,10,3,456.95434702484516,32,1.1059544416854981e-60,2.3559558282263148e-06,2.3559558282263148e-06,4.409184385672748e-74,1.1059544416854981e-60,2.612272698167412e-05,1.8167353856002692e-06,1.816735385600272e-06,False
130,192.63049137123556,-102.96086408585319,10,2,325.05986639477175,25,4.570840306873818e-31,1.1771000237207975e-05,1.1771000237205415e-05,2.2029492161026496e-73,4.570840306873818e-31,0.00013051629483618122,9.076907299632955e-06,9.07690729963296e-06,False
131,354.12352344571934,79.15593113184852,10,2,563.6653366833465,31,5.9058091641042846e-92,2.546924503408029e-06,2.546924503408029e-06,4.766583319335163e-74,5.9058091641042846e-92,2.8240178635077837e-05,1.9639960199412016e-06,1.9639960199412067e-06,True
132,157.55096357287258,-319.6896316096125,10,2,239.39493621221786,17,3.501110294403721e-17,4.7958807819953905e-05,4.7958839300250106e-05,8.975523346583654e-73,3.501110294403721e-17,0.0005317649966257718,3.6982238531473686e-05,3.698223853147372e-05,False
133,92.44683094056417,-298.82982552575606,10,2,172.11675788608864,15,3.1175025616538946e-09,0.00014411081193794613,0.0001450142193990501,2.7139491505500034e-72,3.1175025616538946e-09,0.0015978938782551418,0.00011182402515406918,0.00011182402515406933,False
134,42.081761714994805,-219.49738550384197,10,3,136.00489636050025,10,4.883536626657383e-06,0.00155565819400662,0.00170520050168772,3.1912921865530817e-71,4.883536626657383e-06,0.017249064601280565,0.0013149219751253445,0.0013149219751253465,False
135,128.41261505737845,-302.95624272352035,10,2,208.31511151148197,16,3.464520889681461e-13,7.544387074200656e-05,7.544982823216459e-05,1.4120477156543452e-72,3.464520889681461e-13,0.0008365180765370586,5.8181215090959825e-05,5.818121509095989e-05,False
136,131.1993774190949,-224.59164859625858,10,2,217.66999532568767,15,2.485369830836033e-14,8.010594639158788e-05,8.010774606158953e-05,1.4992209059034539e-72,2.485369830836033e-14,0.0008882109512093358,6.177304989641348e-05,6.177304989641352e-05,False
137,171.43707771789565,-338.9899977163141,10,3,256.7162002372608,18,1.1933305692573445e-19,3.3625522629346644e-05,3.362552358737614e-05,6.293035369561575e-73,1.1933305692573445e-19,0.0003728382072102875,2.5929466855290512e-05,2.592946685529051e-05,False
138,114.44056012620368,72.28748424560366,10,2,403.3801160198375,21,1.8983623662413982e-47,6.928168411932202e-06,6.928168411932202e-06,1.296610556837154e-73,1.8983623662413982e-47,7.68192042226092e-05,5.3424807717346434e-06,5.3424807717346485e-06,False
139,182.09239426964336,-359.83521966802147,10,2,272.34085911866055,19,5.048833896551355e-22,2.5275649445177e-05,2.527564947307635e-05,4.730351802831868e-73,5.048833896551355e-22,0.0002802552076020654,1.949067390891489e-05,1.9490673908914934e-05,False
140,99.6481926833594,-145.51514864302882,10,2,224.54517038401784,12,3.3297141160336585e-15,6.272933621002446e-05,6.272962227020302e-05,1.1739883563146309e-72,3.3297141160336585e-15,0.0006955399179914941,4.837235195084869e-05,4.837235195084876e-05,False
141,226.56440820930607,84.91587551105465,10,2,477.20896718109185,26,4.0811785958755707e-66,6.113360771408337e-06,6.113360771408337e-06,1.1441188554698424e-73,4.0811785958755707e-66,6.778465557743725e-05,4.714162593922453e-06,4.714162593922462e-06,False
142,390.62916000339624,76.64085274265084,10,2,590.6369788919037,32,6.787732787158198e-101,1.913679935521767e-06,1.913679935521767e-06,3.581462602051501e-74,6.787732787158198e-101,2.1218792766406963e-05,1.4756855854097389e-06,1.4756855854097431e-06,True
143,373.7745653016126,-120.21735813792733,10,2,480.57030131731995,33,4.857050243241532e-67,1.8783967265508694e-06,1.8783967265508694e-06,3.5154298809762347e-74,4.857050243241532e-67,2.082757421131291e-05,1.4484778366535933e-06,1.4484778366535963e-06,False
144,352.0295038523729,-24.312919382060223,10,2,501.9204424565888,30,4.6057391015378683e-73,2.9315818284550716e-06,2.9315818284550716e-06,5.486471634350354e-74,4.6057391015378683e-73,3.2505240892747517e-05,2.2606147278859153e-06,2.2606147278859196e-06,True
145,186.87154945213138,-321.4209097948913,10,3,268.63574634145766,19,1.8998628292927373e-21,3.209220219595325e-05,3.2092202294732374e-05,6.006073440108334e-73,1.8998628292927373e-21,0.0003558368226439593,2.474708515845817e-05,2.4747085158458192e-05,False
146,91.07912963596226,-321.6236223957773,10,2,174.51167668677132,16,1.8006986518099646e-09,0.00012587982701964734,0.00012644382285163195,2.3664031502743064e-72,1.8006986518099646e-09,0.0013957495782975834,9.750393641211558e-05,9.75039364121157e-05,False
147,-65.67779364148676,-263.83145667095476,10,3,22.248528770268575,1,0.72088852503657,0.07022674383502653,1.078212919841735,2.0178814533105615e-68,0.72088852503657,0.7786708197307253,0.8314364561591009,0.8314364561591028,False
148,222.2392234872758,-306.95113348361156,10,2,302.11302752383517,20,6.199616867413457e-27,1.4622442363291603e-05,1.4622442363344184e-05,2.736598189847876e-73,6.199616867413457e-27,0.00016213295049300865,1.1275724335369816e-05,1.1275724335369827e-05,False
149,374.4173225532802,-33.6891050497081,10,3,516.6980128802755,31,2.1933745360222043e-77,2.2892647292200796e-06,2.2892647292200796e-06,4.284371624381287e-74,2.1933745360222043e-77,2.5383259224861693e-05,1.7653082416709987e-06,1.765308241671003e-06,True
150,159.2923654967625,-198.05754443486788,10,3,252.40598222582727,15,5.091688065993706e-19,4.618095695012706e-05,4.6180960994181606e-05,8.642792436571422e-73,5.091688065993706e-19,0.0005120522701263184,3.561127291691148e-05,3.561127291691149e-05,False
151,164.56874195575938,-170.63750683974172,10,2,267.5680469211777,16,2.7740186544510475e-21,3.643354506116062e-05,3.6433545259841416e-05,6.818558181344765e-73,2.7740186544510475e-21,0.0004039734273472106,2.809480131308497e-05,2.8094801313085024e-05,False
152,198.6305925048265,-377.08839918863646,10,2,293.3670900393277,20,1.939915028473184e-25,1.821949684562324e-05,1.8219496845605764e-05,3.4097889291471876e-73,1.939915028473184e-25,0.0002020169207501667,1.4049501366145676e-05,1.4049501366145695e-05,False
153,-16.132616970237567,-293.1609404545942,10,2,63.71534742520706,7,0.06828513773091313,0.0054754256730769925,0.1110377599140317,2.0780778288259044e-69,0.06828513773091313,0.06071126132866515,0.0856239430114776,0.08562394301147766,False
154,236.40633203619817,-74.63415475791058,10,3,377.1997743370125,26,1.4004388695106658e-41,1.1743386499491367e-05,1.1743386499491367e-05,2.1977812897901052e-73,1.4004388695106658e-41,0.00013021011501622358,9.05561366847368e-06,9.055613668473688e-06,False
155,12.171101338862762,-144.41840688008216,10,1,164.76804946178729,10,1.6019995426580694e-08,0.00013288933949391602,0.00013235460283179544,2.477023725089178e-72,1.6019995426580694e-08,0.0014734707216425384,0.00010206188398388523,0.0001020618839838854,False
156,257.3634881344778,4.410169370949763,10,2,441.5054828294992,26,1.069669183995762e-56,6.126635211596683e-06,6.126635211596683e-06,1.1466031743057795e-73,1.069669183995762e-56,6.793184194346339e-05,4.7243988406828e-06,4.724398840682806e-06,False
157,457.0416188432567,-108.96176279735546,10,3,563.0434324988574,36,9.385936353830484e-92,9.70671166462023e-07,9.70671166462023e-07,1.816616466026534e-74,9.385936353830484e-92,1.0762756061330878e-05,7.48508369624682e-07,7.485083696246832e-07,True
158,213.22905322644297,-395.68226000070865,10,1,313.4775332134896,21,6.075600714177281e-29,1.1966850779293123e-05,1.1966850779282572e-05,2.2396027535631645e-73,6.075600714177281e-29,0.000132687876399302,9.227932461402832e-06,9.227932461402834e-06,False
159,106.02429045545388,-337.6881302297764,10,2,193.11731542201156,17,1.9562888521354018e-11,0.00010757932513053902,0.00010763239508647402,2.0143462374043012e-72,1.9562888521354018e-11,0.0011928344774500875,8.299798258005465e-05,8.299798258005472e-05,False
160,411.3325168591833,86.16479385053786,10,2,612.8923595775715,33,1.3828123314794181e-108,1.6377561721355967e-06,1.6377561721355967e-06,3.0650697501217218e-74,1.3828123314794181e-108,1.815936310633586e-05,1.2629139966278553e-06,1.2629139966278576e-06,True
161,273.4894873884805,71.85813252989738,10,1,499.1844335919664,27,2.816931549252833e-72,4.058681584458294e-06,4.058681584458294e-06,7.595845072394103e-74,2.816931549252833e-72,4.500246976878712e-05,3.129749023741561e-06,3.1297490237415633e-06,False
162,205.0844603701358,-335.3218665804162,10,3,288.9123299183576,20,1.0779318972784129e-24,2.866992993074603e-05,2.8669929932102754e-05,5.365593271335982e-73,1.0779318972784129e-24,0.00031789082935754535,2.210808691160572e-05,2.2108086911605722e-05,False
163,370.63497320602085,28.930986991245337,10,3,546.4017478423503,31,1.8788659576948806e-86,2.8562562197205135e-06,2.8562562197205135e-06,5.345499340262925e-74,1.8788659576948806e-86,3.1670034099765045e-05,2.2025293014995567e-06,2.20252930149956e-06,True
164,466.79323519549206,-128.72879653496574,10,2,566.6767937587898,37,6.221172450214935e-93,7.00826053880109e-07,7.00826053880109e-07,1.3115998427556223e-74,6.221172450214935e-93,7.770726194360337e-06,5.404241777288063e-07,5.404241777288073e-07,True
165,183.1906551361601,-185.72600571206914,10,1,279.06625924265444,17,4.3487373434232267e-23,2.4948632735436378e-05,2.494863275297171e-05,4.6691504424810204e-73,4.3487373434232267e-23,0.0002766292617652833,1.9238503286707466e-05,1.923850328670746e-05,False
166,135.4982608386706,-66.15991157498453,10,2,304.01691422967247,23,2.8907340824210022e-27,1.5662578814982902e-05,1.566257881473107e-05,2.931260303011385e-73,2.8907340824210022e-27,0.00017366593435700365,1.2077799091801e-05,1.2077799091801026e-05,False
167,280.47832429619496,-99.14454892162776,10,1,403.0556742878467,28,2.256867224569324e-47,6.536582406080796e-06,6.536582406080796e-06,1.2233250188842695e-73,2.256867224569324e-47,7.247731707933382e-05,5.040519187899811e-06,5.040519187899812e-06,False
168,494.3757541117046,-104.95646830958111,10,1,599.8535580077281,38,4.7994049879049046e-104,5.927821391702238e-07,5.927821391702238e-07,1.1093950577599562e-74,4.7994049879049046e-104,6.57274036959109e-06,4.5710886226298064e-07,4.5710886226298086e-07,True
169,-78.823475231271,-281.78105521748154,10,2,0.0,0,1.0,0.02907545845835165,1.2968073649580405,2.426982168465827e-68,1.0,0.32238731052370423,1.0,1.0,False
170,43.39331820016785,-241.6389620677879,10,2,128.64032120257502,11,1.7715933802630492e-05,0.000668723996436601,0.0008731179789024269,1.6340451350163923e-71,1.7715933802630492e-05,0.007414780097196827,0.0006732827114462582,0.0006732827114462587,False
171,373.5123527890593,-142.44106581050397,10,2,473.31103299920494,33,4.727658650865658e-65,1.395099035403266e-06,1.395099035403266e-06,2.6109355742879824e-74,4.727658650865658e-65,1.546879223184469e-05,1.0757951204637135e-06,1.075795120463715e-06,False
172,38.63005296370037,-264.5761450530888,10,2,118.70695101472263,12,8.992014361435272e-05,0.0011035002351503333,0.0017971326601962888,3.36334373055098e-71,8.992014361435272e-05,0.012235558503126681,0.0013858131197877928,0.001385813119787797,False
173,218.6908754172313,109.76209476311655,10,1,491.7528110123307,26,3.667161412086505e-70,4.073987231598391e-06,4.073987231598391e-06,7.624489675817568e-74,3.667161412086505e-70,4.517217806158631e-05,3.141551584055207e-06,3.1415515840552103e-06,False
174,435.2778013284622,82.93005529768119,10,2,630.3287370043909,34,8.249347954371214e-115,1.3609713100211937e-06,1.3609713100211937e-06,2.5470653471511475e-74,8.249347954371214e-115,1.5090385624224799e-05,1.049478393473829e-06,1.0494783934738297e-06,True
175,117.52140051783437,-159.2484777195021,10,2,231.44230983385464,13,4.1625446884952505e-16,6.084912185806654e-05,6.0849248019636864e-05,1.1387970480333573e-72,4.1625446884952505e-16,0.000674692190035491,4.69223491968722e-05,4.692234919687224e-05,False
176,-72.86792160942724,-303.5693766713791,10,2,22.58759771912516,1,0.7136789766891175,0.013607587550161792,0.7563011774762943,1.415421843925191e-68,0.7136789766891175,0.15088028824365457,0.5832024076303463,0.5832024076303471,False
177,125.31184209033682,-349.5299291840133,10,1,215.0840247478332,18,5.2086209898783646e-14,5.465254877110804e-05,5.465414250533183e-05,1.0228553050940024e-72,5.2086209898783646e-14,0.0006059848802322883,4.2145151224600134e-05,4.214515122460014e-05,False
178,459.30478898911156,81.38265354747578,10,2,649.2071380667041,35,9.560029901718575e-122,1.1731742730255897e-06,1.1731742730255897e-06,2.19560215192647e-74,9.560029901718575e-122,1.3008100945272718e-05,9.046634872123424e-07,9.046634872123433e-07,True
179,220.16846689358553,-353.5225935466809,10,3,307.47850295172435,21,7.132018694648882e-28,1.9941823488131412e-05,1.9941823488127322e-05,3.732123314548267e-73,7.132018694648882e-28,0.00022111399723881062,1.537762972897101e-05,1.5377629728971028e-05,False
180,213.84351513079895,-114.26966361063936,10,1,337.2151146755625,26,2.2310581045427073e-33,9.531308788668078e-06,9.531308788667935e-06,1.783789720610291e-73,2.2310581045427073e-33,0.0001056827018067886,7.349826231883199e-06,7.349826231883202e-06,False
181,270.6903696442138,-123.24522649635176,10,2,383.7884010075602,28,5.0885986136969065e-43,4.278197929925638e-06,4.278197929925638e-06,8.00667112916413e-74,5.0885986136969065e-43,4.743645664237609e-05,3.299023467578828e-06,3.299023467578834e-06,False
182,35.56159574999487,-287.27243090271725,10,1,114.51680955346961,13,0.00017157687846594503,0.0010372928074076865,0.0020196595882085154,3.779804109233838e-71,0.00017157687846594503,0.011501453670447305,0.00155740909774511,0.0015574090977451118,False
183,233.32154275680566,-4.585951849254979,10,2,417.4585459492937,25,9.124127973917638e-51,8.231440556747028e-06,8.231440556747028e-06,1.5405186608157398e-73,9.124127973917638e-51,9.126982422742033e-05,6.347465922213793e-06,6.347465922213804e-06,False
184,249.63741644353436,86.19971345077118,10,2,493.2508524772018,27,1.382412620952235e-70,5.485773102904417e-06,5.485773102904417e-06,1.0266654755950818e-73,1.382412620952235e-70,6.08259931420147e-05,4.2302143334001764e-06,4.230214333400191e-06,False
185,53.574226447919955,-25.737450832615753,10,1,288.2489874333051,19,1.3884277331996422e-24,1.702121793437806e-05,1.702121792634533e-05,3.185530365502487e-73,1.3884277331996422e-24,0.00018873046076168653,1.312547906982011e-05,1.3125479069820125e-05,False
186,21.170316319794722,-104.69240756764738,10,2,203.3694851131927,11,1.3312658056994084e-12,5.635620897094901e-05,5.634885911638145e-05,1.0545720203653831e-72,1.3312658056994084e-12,0.0006248749840860159,4.3451988814240484e-05,4.345198881424052e-05,False
187,482.483998593032,78.58675070176633,10,2,667.0315102857386,36,1.7534970220021493e-128,1.0082741227454575e-06,1.0082741227454575e-06,1.8869906070497445e-74,1.7534970220021493e-128,1.1179695865094307e-05,7.775049324909418e-07,7.775049324909427e-07,True
188,-18.49517707101326,-317.2776364667228,10,1,69.99650590777331,8,0.039189516293280394,0.0010299296647421068,0.038305610252031275,7.168916181848609e-70,0.039189516293280394,0.011419811492238531,0.02953839659390791,0.02953839659390786,False
189,489.5071299903688,-133.60279467603357,10,1,587.3299530320966,38,8.918372240838524e-100,6.478968602105456e-07,6.478968602105456e-07,1.2125425635494226e-74,8.918372240838524e-100,7.183849794121928e-06,4.996091769046276e-07,4.996091769046287e-07,True
190,235.22128380638745,-369.03728269788957,10,1,325.94134428319103,22,3.127695958321234e-31,1.3302510396747565e-05,1.330251039674706e-05,2.4895721909923784e-73,3.127695958321234e-31,0.00014749760717149457,1.0257892387260984e-05,1.0257892387260994e-05,False
191,228.99224290050165,-329.70775334602587,10,3,311.5244528483816,21,1.361730532224268e-28,1.2760684948988424e-05,1.2760684948980999e-05,2.3881692582451703e-73,1.361730532224268e-28,0.00014148987219023596,9.840077480893921e-06,9.840077480893931e-06,False
192,137.92974057221468,71.61043070389233,10,1,414.569052008069,22,4.472065711025757e-50,7.244631022708133e-06,7.244631022708133e-06,1.3558367097796293e-73,4.472065711025757e-50,8.032812670840605e-05,5.586512861100647e-06,5.586512861100653e-06,False
193,390.6710664999823,42.08504963898109,10,2,570.3633741662737,32,3.89273529089739e-94,2.123181064726376e-06,2.123181064726376e-06,3.9735451260966056e-74,3.89273529089739e-94,2.354173139496546e-05,1.6372370500803514e-06,1.6372370500803518e-06,True
194,397.85333068022453,-32.60478628453957,10,1,537.8750694104788,32,8.48313308356686e-84,1.7096742935739941e-06,1.7096742935739941e-06,3.1996649128552368e-74,8.48313308356686e-84,1.89567878410706e-05,1.3183718258951378e-06,1.3183718258951393e-06,True
195,290.67133915443287,-136.00751624229562,10,1,397.21070293142384,29,4.972770215520219e-46,3.0030026470638267e-06,3.0030026470638267e-06,5.620136092082892e-74,4.972770215520219e-46,3.329715155718845e-05,2.3156890747308426e-06,2.3156890747308455e-06,False
196,495.53452915462515,97.69412937442861,10,1,688.3956223881827,37,8.494553802030904e-137,8.036306502715872e-07,8.036306502715872e-07,1.5039992144899998e-74,8.494553802030904e-137,8.910618705001163e-06,6.196993261968322e-07,6.196993261968323e-07,True
197,391.71623485870384,17.49184352877065,10,2,557.6485333034976,32,5.111081202509568e-90,1.8192178081555679e-06,1.8192178081555679e-06,3.4046762073192816e-74,5.111081202509568e-90,2.017140115841018e-05,1.4028435196421254e-06,1.4028435196421267e-06,True
198,484.900710211644,-68.9638234397672,10,1,602.5579900680161,38,5.590674590045432e-105,7.957000625342113e-07,7.957000625342113e-07,1.4891570756001676e-74,5.590674590045432e-105,8.822684722629495e-06,6.135838552705606e-07,6.135838552705608e-07,True
199,0.8801188128868027,-178.44505066735692,10,4,130.5028457158666,7,1.2875806286050061e-05,0.000800690406522128,0.0008333824080452668,1.5596797940027292e-71,1.2875806286050061e-05,0.008878017421137314,0.0006426416371195052,0.0006426416371195066,False
