particle_id,field,x_real,x_imag,y_real,y_imag,z_real,z_imag
21,incident,1.5156405552065882e-14,0.0,0.0,0.0,0.0,0.0
21,scattered,-0.0041990987911308805,0.00025816412333797467,0.0021557538612547323,0.0017194442862989482,0.0,0.0
21,total,-0.004199098791115724,0.00025816412333797467,0.0021557538612547323,0.0017194442862989482,0.0,0.0
22,incident,1.0468843854713141e-22,0.0,0.0,0.0,0.0,0.0
22,scattered,-0.002632766170986416,-0.001332867474656357,9.076779171128268e-05,0.0021678095617438616,0.0,0.0
22,total,-0.002632766170986416,-0.001332867474656357,9.076779171128268e-05,0.0021678095617438616,0.0,0.0
23,incident,1.6406469173312607e-06,0.0,0.0,0.0,0.0,0.0
23,scattered,0.004165744052806765,0.006353977099075821,0.009657744622097007,0.00289077179647006,0.0,0.0
23,total,0.004167384699724096,0.006353977099075821,0.009657744622097007,0.00289077179647006,0.0,0.0
24,incident,5.47409971712724e-07,0.0,0.0,0.0,0.0,0.0
24,scattered,0.005186691135160955,0.006862217770282573,0.00597277577886988,0.0021233742552786324,0.0,0.0
24,total,0.005187238545132668,0.006862217770282573,0.00597277577886988,0.0021233742552786324,0.0,0.0
25,incident,1.976276933169995e-07,0.0,0.0,0.0,0.0,0.0
25,scattered,0.005662844073189486,0.007232774536426042,0.003480219622362038,0.0009853471579854393,0.0,0.0
25,total,0.005663041700882803,0.007232774536426042,0.003480219622362038,0.0009853471579854393,0.0,0.0
26,incident,2.835278069043431e-08,0.0,0.0,0.0,0.0,0.0
26,scattered,0.0046505459585137274,0.006820820474440371,0.001951342030874341,0.0015870175302394882,0.0,0.0
26,total,0.0046505743112944175,0.006820820474440371,0.001951342030874341,0.0015870175302394882,0.0,0.0
27,incident,7.737748805633059e-25,0.0,0.0,0.0,0.0,0.0
27,scattered,-0.0025303962850245065,-0.001608997718827099,-0.0002364447458505647,0.0015607746129799426,0.0,0.0
27,total,-0.0025303962850245065,-0.001608997718827099,-0.0002364447458505647,0.0015607746129799426,0.0,0.0
28,incident,2.605914998311898e-25,0.0,0.0,0.0,0.0,0.0
28,scattered,-0.0019192499660795608,-0.0012488204697554523,-0.00021857337080207284,0.0023364813277019733,0.0,0.0
28,total,-0.0019192499660795608,-0.0012488204697554523,-0.00021857337080207284,0.0023364813277019733,0.0,0.0
29,incident,2.383235838253662e-22,0.0,0.0,0.0,0.0,0.0
29,scattered,-0.002445002964583394,-0.0006379903858313949,0.0003746104425955459,0.0022755309064403776,0.0,0.0
29,total,-0.002445002964583394,-0.0006379903858313949,0.0003746104425955459,0.0022755309064403776,0.0,0.0
30,incident,2.9255632505485914e-05,0.0,0.0,0.0,0.0,0.0
30,scattered,0.011856210458869362,0.00900932239564389,0.01158762650486364,0.0036656449587453583,0.0,0.0
30,total,0.011885466091374848,0.00900932239564389,0.01158762650486364,0.0036656449587453583,0.0,0.0
31,incident,3.531767419214253e-05,0.0,0.0,0.0,0.0,0.0
31,scattered,-0.002276480752533539,0.003863012938971459,0.007525747428713828,0.003224949739719128,0.0,0.0
31,total,-0.0022411630783413963,0.003863012938971459,0.007525747428713828,0.003224949739719128,0.0,0.0
32,incident,4.73837157705805e-09,0.0,0.0,0.0,0.0,0.0
32,scattered,0.0038946304324732374,0.005597734535561101,0.0004410032843582632,0.0005458424043114794,0.0,0.0
32,total,0.0038946351708448144,0.005597734535561101,0.0004410032843582632,0.0005458424043114794,0.0,0.0
33,incident,6.301031693912502e-15,0.0,0.0,0.0,0.0,0.0
33,scattered,-0.0038548474190506963,0.0006805386792634637,0.0015741101240103,0.0019980629277093123,0.0,0.0
33,total,-0.0038548474190443953,0.0006805386792634637,0.0015741101240103,0.0019980629277093123,0.0,0.0
34,incident,1.760904413924988e-23,0.0,0.0,0.0,0.0,0.0
34,scattered,-0.0022505315642623786,-0.000781153573525259,0.00043477675965623375,0.0022920905320559237,0.0,0.0
34,total,-0.0022505315642623786,-0.000781153573525259,0.00043477675965623375,0.0022920905320559237,0.0,0.0
35,incident,7.329774364426103e-26,0.0,0.0,0.0,0.0,0.0
35,scattered,-0.0020585453863921923,-0.00023386806445821866,-0.0004561954766088875,0.0017278943964401812,0.0,0.0
35,total,-0.0020585453863921923,-0.00023386806445821866,-0.0004561954766088875,0.0017278943964401812,0.0,0.0
36,incident,1.489621523174157e-27,0.0,0.0,0.0,0.0,0.0
36,scattered,-0.0017730754853932313,-0.0011710185393693122,-0.000886400188091898,0.0019344979591834875,0.0,0.0
36,total,-0.0017730754853932313,-0.0011710185393693122,-0.000886400188091898,0.0019344979591834875,0.0,0.0
37,incident,3.3991994617435304e-16,0.0,0.0,0.0,0.0,0.0
37,scattered,-0.0033714621387908256,4.5931012871702766e-05,0.0020159485048553472,0.0023660049762391808,0.0,0.0
37,total,-0.0033714621387904856,4.5931012871702766e-05,0.0020159485048553472,0.0023660049762391808,0.0,0.0
38,incident,1.3714658161589268e-28,0.0,0.0,0.0,0.0,0.0
38,scattered,-0.0015828043789647762,-0.001455228257621395,-0.0007114239736921142,0.0017879772935919366,0.0,0.0
38,total,-0.0015828043789647762,-0.001455228257621395,-0.0007114239736921142,0.0017879772935919366,0.0,0.0
39,incident,1.477263801341278e-17,0.0,0.0,0.0,0.0,0.0
39,scattered,-0.0030712654354629293,-0.0007446152058450399,0.00019695146871305394,0.0017173260419391602,0.0,0.0
39,total,-0.0030712654354629145,-0.0007446152058450399,0.00019695146871305394,0.0017173260419391602,0.0,0.0
40,incident,8.779087511654702e-27,0.0,0.0,0.0,0.0,0.0
40,scattered,-0.0018870869041083898,-0.00017027728368854172,-0.0006281538079679738,0.0019171635621472924,0.0,0.0
40,total,-0.0018870869041083898,-0.00017027728368854172,-0.0006281538079679738,0.0019171635621472924,0.0,0.0
41,incident,1.385872125288664e-05,0.0,0.0,0.0,0.0,0.0
41,scattered,0.012330419139525045,0.009059955428530237,0.006440647581999395,0.0016066764290917747,0.0,0.0
41,total,0.01234427786077793,0.009059955428530237,0.006440647581999395,0.0016066764290917747,0.0,0.0
42,incident,2.5337487778365203e-23,0.0,0.0,0.0,0.0,0.0
42,scattered,-0.0020567637202434444,1.9678787226488343e-05,0.00011874624026286683,0.0027194916544265517,0.0,0.0
42,total,-0.0020567637202434444,1.9678787226488343e-05,0.00011874624026286683,0.0027194916544265517,0.0,0.0
43,incident,1.2963017365954806e-09,0.0,0.0,0.0,0.0,0.0
43,scattered,0.0025450573837327976,0.004987535044247863,-0.0006351300074746504,-0.00016344176612444834,0.0,0.0
43,total,0.002545058680034534,0.004987535044247863,-0.0006351300074746504,-0.00016344176612444834,0.0,0.0
44,incident,1.4069466001104691e-31,0.0,0.0,0.0,0.0,0.0
44,scattered,-0.0013061185008584708,-0.0014602895946166517,-0.0009792464311607545,0.00123005997172516,0.0,0.0
44,total,-0.0013061185008584708,-0.0014602895946166517,-0.0009792464311607545,0.00123005997172516,0.0,0.0
45,incident,1.0039819964088886e-34,0.0,0.0,0.0,0.0,0.0
45,scattered,-0.0008310217513394129,-0.0013752826224872458,-0.0011688700425589393,0.0011397640820144728,0.0,0.0
45,total,-0.0008310217513394129,-0.0013752826224872458,-0.0011688700425589393,0.0011397640820144728,0.0,0.0
46,incident,4.7432875054268305e-29,0.0,0.0,0.0,0.0,0.0
46,scattered,-0.0019533191893929833,-0.00028056556229579953,-0.0008051717249227356,0.0011554352799923587,0.0,0.0
