gap_nm,polarization_deg,lmax,Egap_real,Egap_imag,Egap_abs,Egap_phase_deg,relative_magnitude_change,phase_change_deg,convergence_status
1.0,30,2,6.43045832021889,0.058998378916885454,6.4307289646499,0.5256644388970765,0.2596828839915062,0.1088963790948867,PENDING
1.0,30,3,8.243406654868185,0.08831956360212209,8.243879767611846,0.6138414425321225,0.21993901586063455,0.0881770036350531,PENDING
1.0,30,4,9.927278179161636,0.11802086647470239,9.927979702405834,0.6811312093081408,0.16963168592960381,0.06728976677601395,PENDING
1.0,30,5,11.353773020058659,0.1448993762466237,11.35469760144446,0.7311817849615115,0.12565001280678142,0.050050575653358464,PENDING
1.0,30,6,12.493637099432915,0.1674685790489752,12.494759449356966,0.7679643717370713,0.09124320100225525,0.03678258677555846,PENDING
1.0,30,7,13.37143413839205,0.1855079670566155,13.372720894537425,0.7948393289497696,0.06565316453580468,0.026874957212697836,PENDING
1.0,30,8,14.031762100683077,0.19946779497159792,14.033179791173374,0.81443036028749,0.04706409427258723,0.01959103133771123,PENDING
1.0,30,9,14.521103905603871,0.21004279566199494,14.522622924711413,0.8287060388917633,0.03370211676467975,0.01427567860426393,PENDING
1.0,30,10,14.880200010499998,0.2179404230236647,14.881795939350596,0.8391132943232626,0.024135058436694026,0.010407255431488238,PENDING
1.0,30,11,15.141978189531121,0.2237814035656101,15.14363171794725,0.8467055250628163,0.017290157570745902,0.007592230739561501,PENDING
1.0,30,12,15.331919348130176,0.22807175103541233,15.333615608237634,0.8522471787183254,0.01239002562372313,0.005541653655512846,PENDING
1.0,30,13,15.469254434786587,0.23120730012479543,15.470982179027791,0.8562931229558698,0.008878981903060327,0.00404594423753224,PENDING
1.0,30,14,15.568278987313061,0.23349009418467861,15.570029808927655,0.8592468084814222,0.0063614284054274405,0.002953685525540095,PENDING
1.0,30,15,15.63951728294504,0.2351469917699268,15.641284952051574,0.8614022311324653,0.004555581164997104,0.0021554226510431818,PENDING
1.0,30,16,15.6906664505673,0.2363465897188124,15.69244637949832,0.8629740564601928,0.0032602582293087133,0.0015718253277157146,PASS
1.0,60,1,1.0404745015463515,0.0058387772953909295,1.0404908840006402,0.3215204068129085,,,PENDING
1.0,60,2,1.7730251299602238,0.015467674361745253,1.7730925978133882,0.4998293387137841,0.4131773573000116,0.1783089319008866,PENDING
1.0,60,3,2.514794154413142,0.026332905041896726,2.514932019152497,0.5999334692629616,0.29497394589182574,0.10010413054916967,PENDING
1.0,60,4,3.1650540657369204,0.03688621377603651,3.1652689983324547,0.6677069816959447,0.20546025614965807,0.06777351243297858,PENDING
1.0,60,5,3.6901653174407,0.04617208304428671,3.6904541632832766,0.716858791258419,0.14230908763911643,0.049151809562488324,PENDING
1.0,60,6,4.093812744566196,0.05382127611412261,4.094166522912223,0.7532230985904413,0.0986067267585838,0.036364307332036105,PENDING
1.0,60,7,4.395251386341096,0.059855568023071216,4.395658931054216,0.7802191830460924,0.06858867188535155,0.026996084455646496,PENDING
1.0,60,8,4.616752128453057,0.06448464404245602,4.617202452231559,0.8002287330301125,0.04798219776355433,0.02000954998402449,PENDING
1.0,60,9,4.778144209724645,0.06797243267379474,4.77862766288908,0.8150174342932639,0.03378066299476576,0.014788701263142912,PENDING
1.0,60,10,4.8952617963272935,0.07056978340164373,4.895770434662033,0.8259151109504898,0.023927341638321744,0.010897676657236843,PENDING
1.0,60,11,4.980095306732294,0.07248897883880988,4.980622844202331,0.8339236520465407,0.017036505713149793,0.008008541096046429,PENDING
1.0,60,12,5.041490007748838,0.07389934124740571,5.042031595584083,0.8397948110080836,0.012179366633786185,0.0058711589615541016,PENDING
1.0,60,13,5.085893478451487,0.0749315557475888,5.086445439813753,0.8440898954450123,0.008731803919889492,0.004295084436932939,PENDING
1.0,60,14,5.117984394966297,0.07568456158543344,5.118543974606539,0.8472260873337177,0.006271028431528492,0.0031361918887000684,PENDING
1.0,60,15,5.141154583234942,0.07623238063526143,5.141719734152667,0.8495122126157706,0.0045073945575422845,0.0022861252820405298,PENDING
1.0,60,16,5.157863906953194,0.07662996476668273,5.158433118123236,0.8511761160147854,0.003240011760906586,0.0016639033990202279,PASS
